Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
5197	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5198	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5199	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5200	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5201	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5202	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5203	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5204	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5205	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5206	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5207	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5208	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5209	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5210	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5211	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5212	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5213	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5214	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5215	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5216	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5217	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5218	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5219	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5220	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5221	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5222	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5223	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5224	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5225	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5226	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5227	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5228	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5229	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5230	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5231	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5232	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5233	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5234	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5235	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5236	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5237	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5238	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5239	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5240	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5241	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5242	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5243	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5244	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5245	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5246	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5247	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5248	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5249	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5250	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5251	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5252	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5253	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5254	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5255	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5256	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5257	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5258	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5259	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5260	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5261	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5262	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5263	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5264	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5265	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5266	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5267	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5268	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5269	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5270	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5271	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5272	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5273	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5274	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5275	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5276	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5277	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5278	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5279	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5280	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5281	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5282	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5283	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5284	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5285	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5286	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5287	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5288	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5289	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5290	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5291	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5292	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5293	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5294	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5295	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5296	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5297	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5298	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5299	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5300	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5301	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5302	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5303	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5304	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5305	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5306	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5307	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5308	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5309	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5310	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5311	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5312	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5313	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5314	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5315	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5316	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5317	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5318	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5319	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5320	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5321	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5322	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5323	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5324	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5325	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5326	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5327	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5328	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5329	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5330	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5331	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5332	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5333	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5334	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5335	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5336	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5337	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5338	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5339	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5340	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5341	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5342	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5343	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5344	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5345	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5346	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5347	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5348	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5349	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5350	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5351	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5352	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5353	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5354	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5355	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5356	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5357	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5358	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5359	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5360	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5361	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5362	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5363	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5364	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5365	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5366	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5367	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5368	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5369	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5370	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5371	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5372	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5373	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5374	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5375	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5376	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5377	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5378	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5379	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5380	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5381	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5382	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5383	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5384	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5385	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5386	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5387	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5388	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5389	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5390	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5391	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5392	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5393	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5394	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5395	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5396	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5397	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5398	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5399	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5400	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5401	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5402	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5403	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5404	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5405	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5406	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5407	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5408	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5409	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5410	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5411	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
5412	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
5413	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
5414	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
5415	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
5416	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
5417	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
5418	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
5419	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
5420	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
5421	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
5422	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
5423	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
5424	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
5425	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
5426	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
5427	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
5428	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
5429	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
5430	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
5431	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
5432	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
5433	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
5434	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
5435	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
