Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
4428	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017536667	35.383
4429	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.01802	35.51
4430	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.22E-02	35.61
4431	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.24E-03	35.642
4432	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.031586667	35.527
4433	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041663333	35.303
4434	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.030046667	35.085
4435	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.018935	34.951
4436	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4437	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4438	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4439	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.656	34.97	34.651	34.653	1.07E-02	34.653
4440	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4441	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.81E-03	34.544
4442	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4443	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.43E-03	34.443
4444	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.37E-03	34.395
4445	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-1.01E-02	34.399
4446	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.033775	34.547
4447	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.19	36.18	34.797	34.799	-0.043401667	34.799
4448	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.339	38.47	35.042	35.044	-0.031508333	35.044
4449	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.019683333	35.203
4450	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.85E-03	35.29
4451	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-3.13E-03	35.311
4452	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017571667	35.383
4453	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.017988333	35.51
4454	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.22E-02	35.61
4455	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.35E-03	35.642
4456	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.031646667	35.527
4457	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.04164	35.303
4458	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.029981667	35.085
4459	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.01892	34.951
4460	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4461	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4462	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4463	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4464	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4465	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.81E-03	34.544
4466	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4467	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.43E-03	34.443
4468	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.33E-03	34.395
4469	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-1.02E-02	34.399
4470	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.033831667	34.547
4471	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.191	36.18	34.797	34.799	-0.043378333	34.799
4472	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.339	38.47	35.042	35.044	-0.031445	35.044
4473	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.019641667	35.203
4474	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.81E-03	35.29
4475	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-3.18E-03	35.311
4476	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017605	35.383
4477	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.017956667	35.51
4478	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.22E-02	35.61
4479	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.46E-03	35.642
4480	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.031703333	35.527
4481	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041616667	35.303
4482	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.029918333	35.085
4483	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.018905	34.951
4484	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4485	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4486	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4487	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4488	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4489	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.81E-03	34.544
4490	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4491	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.43E-03	34.443
4492	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.413	34.7	34.393	34.395	8.29E-03	34.395
4493	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-1.03E-02	34.399
4494	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.033886667	34.547
4495	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.191	36.18	34.797	34.799	-0.043355	34.799
4496	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.34	38.47	35.042	35.044	-0.031383333	35.044
4497	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.019603333	35.203
4498	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.77E-03	35.29
4499	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-3.23E-03	35.311
4500	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017638333	35.383
4501	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.017926667	35.51
4502	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.944	40.91	35.608	35.61	-1.21E-02	35.61
4503	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.56E-03	35.642
4504	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.03176	35.527
4505	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041595	35.303
4506	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.142	37.35	35.083	35.085	0.029856667	35.085
4507	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.01889	34.951
4508	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4509	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4510	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4511	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4512	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4513	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.82E-03	34.544
4514	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4515	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.44E-03	34.443
4516	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.49E-03	34.395
4517	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-9.75E-03	34.399
4518	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.0336	34.547
4519	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.191	36.18	34.797	34.799	-0.043475	34.799
4520	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.339	38.47	35.042	35.044	-0.031708333	35.044
4521	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.01981	35.203
4522	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.97E-03	35.29
4523	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-2.97E-03	35.311
4524	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017465	35.383
4525	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.018085	35.51
4526	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.23E-02	35.61
4527	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.03E-03	35.642
4528	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.031466667	35.527
4529	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041711667	35.303
4530	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.030178333	35.085
4531	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.018966667	34.951
4532	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4533	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.30E-02	34.779
4534	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4535	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4536	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4537	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.82E-03	34.544
4538	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4539	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.44E-03	34.443
4540	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.46E-03	34.395
4541	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-9.84E-03	34.399
4542	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.03365	34.547
4543	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.191	36.18	34.797	34.799	-0.043453333	34.799
4544	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.339	38.47	35.042	35.044	-0.031651667	35.044
4545	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.019773333	35.203
4546	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.94E-03	35.29
4547	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-3.01E-03	35.311
4548	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017495	35.383
4549	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.018058333	35.51
4550	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.23E-02	35.61
4551	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.12E-03	35.642
4552	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.031518333	35.527
4553	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041691667	35.303
4554	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.030121667	35.085
4555	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.018953333	34.951
4556	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4557	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4558	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4559	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4560	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4561	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.82E-03	34.544
4562	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4563	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.43E-03	34.443
4564	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.42E-03	34.395
4565	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-9.93E-03	34.399
4566	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.033698333	34.547
4567	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.19	36.18	34.797	34.799	-0.043433333	34.799
4568	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.339	38.47	35.042	35.044	-0.031596667	35.044
4569	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.019738333	35.203
4570	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.90E-03	35.29
4571	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-3.06E-03	35.311
4572	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017525	35.383
4573	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.01803	35.51
4574	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.23E-02	35.61
4575	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.21E-03	35.642
4576	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.031566667	35.527
4577	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041671667	35.303
4578	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.030068333	35.085
4579	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.01894	34.951
4580	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4581	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4582	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4583	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4584	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4585	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.82E-03	34.544
4586	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4587	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.43E-03	34.443
4588	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.39E-03	34.395
4589	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-1.00E-02	34.399
4590	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.033743333	34.547
4591	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.19	36.18	34.797	34.799	-0.043415	34.799
4592	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.339	38.47	35.042	35.044	-0.031545	35.044
4593	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.019705	35.203
4594	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.87E-03	35.29
4595	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-3.10E-03	35.311
4596	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017553333	35.383
4597	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.018005	35.51
4598	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.22E-02	35.61
4599	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.29E-03	35.642
4600	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.031615	35.527
4601	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041653333	35.303
4602	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.030016667	35.085
4603	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.018928333	34.951
4604	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4605	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4606	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4607	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4608	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4609	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.81E-03	34.544
4610	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4611	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.43E-03	34.443
4612	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.36E-03	34.395
4613	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-1.01E-02	34.399
4614	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.033786667	34.547
4615	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.19	36.18	34.797	34.799	-0.043396667	34.799
4616	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.339	38.47	35.042	35.044	-0.031495	35.044
4617	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.019673333	35.203
4618	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.84E-03	35.29
4619	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-3.14E-03	35.311
4620	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017578333	35.383
4621	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.017981667	35.51
4622	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.22E-02	35.61
4623	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.37E-03	35.642
4624	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.031658333	35.527
4625	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041635	35.303
4626	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.029966667	35.085
4627	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.018916667	34.951
4628	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4629	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4630	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4631	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4632	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4633	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.81E-03	34.544
4634	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4635	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.43E-03	34.443
4636	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.33E-03	34.395
4637	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	34.65	34.397	34.399	-1.02E-02	34.399
4638	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.076	34.6	34.545	34.547	-0.033828333	34.547
4639	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.191	36.18	34.797	34.799	-0.04338	34.799
4640	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.339	38.47	35.042	35.044	-0.031448333	35.044
4641	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.539	40.37	35.201	35.203	-0.019645	35.203
4642	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.176	40.64	35.288	35.29	-4.81E-03	35.29
4643	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.671	40.78	35.309	35.311	-3.18E-03	35.311
4644	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.164	39.84	35.381	35.383	-0.017603333	35.383
4645	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.828	39.82	35.509	35.51	-0.017958333	35.51
4646	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.943	40.91	35.608	35.61	-1.22E-02	35.61
4647	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.251	41.07	35.641	35.642	7.45E-03	35.642
4648	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.35	41.16	35.525	35.527	0.0317	35.527
4649	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.264	39.61	35.301	35.303	0.041618333	35.303
4650	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.143	37.35	35.083	35.085	0.029921667	35.085
4651	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.958	35.48	34.949	34.951	0.018905	34.951
4652	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.862	35.23	34.854	34.856	1.51E-02	34.856
4653	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.784	35.12	34.777	34.779	1.29E-02	34.779
4654	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.717	35.04	34.711	34.713	1.16E-02	34.713
4655	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.657	34.97	34.651	34.653	1.07E-02	34.653
4656	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.601	34.91	34.595	34.597	1.02E-02	34.597
4657	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.548	34.85	34.543	34.544	9.81E-03	34.544
4658	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.497	34.8	34.492	34.493	9.59E-03	34.493
4659	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.447	34.75	34.442	34.443	9.43E-03	34.443
4660	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.414	34.7	34.393	34.395	8.30E-03	34.395
