Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
5178	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5179	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5180	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5181	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5182	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5183	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5184	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5185	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5186	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5187	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5188	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5189	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5190	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5191	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5192	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5193	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5194	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5195	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5196	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5197	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5198	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5199	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5200	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5201	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5202	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5203	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5204	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5205	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5206	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5207	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5208	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5209	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5210	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5211	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5212	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5213	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5214	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5215	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5216	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5217	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5218	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5219	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5220	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5221	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5222	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5223	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5224	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5225	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5226	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5227	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5228	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5229	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5230	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5231	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5232	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5233	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5234	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5235	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5236	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5237	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5238	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5239	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5240	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5241	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5242	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5243	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5244	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5245	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5246	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5247	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5248	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5249	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5250	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5251	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5252	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5253	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5254	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5255	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5256	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5257	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5258	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5259	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5260	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5261	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5262	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5263	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5264	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5265	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5266	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5267	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5268	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5269	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5270	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5271	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5272	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5273	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5274	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5275	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5276	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5277	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5278	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5279	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5280	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5281	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5282	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5283	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5284	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5285	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5286	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5287	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5288	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5289	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5290	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5291	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5292	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5293	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5294	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5295	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5296	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5297	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5298	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5299	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5300	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5301	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5302	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5303	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5304	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5305	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5306	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5307	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5308	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5309	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5310	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5311	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5312	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5313	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5314	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5315	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5316	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5317	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5318	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5319	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5320	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5321	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5322	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5323	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5324	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5325	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5326	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5327	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5328	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5329	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5330	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5331	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5332	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5333	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5334	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5335	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5336	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5337	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5338	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5339	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5340	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5341	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5342	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5343	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5344	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5345	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5346	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5347	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5348	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5349	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5350	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5351	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5352	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5353	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5354	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5355	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5356	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5357	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5358	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5359	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5360	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5361	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5362	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5363	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5364	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5365	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5366	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5367	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5368	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5369	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5370	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5371	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5372	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5373	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5374	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5375	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5376	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5377	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5378	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5379	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5380	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5381	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5382	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5383	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5384	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5385	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5386	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5387	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5388	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5389	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5390	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5391	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5392	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5393	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5394	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5395	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5396	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5397	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5398	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5399	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5400	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5401	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5402	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5403	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5404	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5405	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5406	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5407	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5408	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5409	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5410	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5411	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5412	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5413	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5414	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5415	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5416	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5417	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5418	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5419	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5420	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
5421	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
5422	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
5423	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
5424	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
5425	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
5426	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
5427	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
5428	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
5429	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
5430	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
5431	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
5432	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
5433	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
5434	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
5435	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
5436	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
5437	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
5438	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
5439	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
5440	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
5441	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
5442	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
5443	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
5444	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
