Zeit [min]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	Direktstrahlung - 0 [W/m2]	Direktstrahlung N 90 [W/m2]	Direktstrahlung N 30 [W/m2]	Direktstrahlung N-E 90 [W/m2]	Direktstrahlung N-E 30 [W/m2]	Direktstrahlung E 90 [W/m2]	Direktstrahlung E 30 [W/m2]	Direktstrahlung S-E 90 [W/m2]	Direktstrahlung S-E 30 [W/m2]	Direktstrahlung S 90 [W/m2]	Direktstrahlung S 30 [W/m2]	Direktstrahlung S-W 90 [W/m2]	Direktstrahlung S-W 30 [W/m2]	Direktstrahlung W 90 [W/m2]	Direktstrahlung W 30 [W/m2]	Direktstrahlung N-W 90 [W/m2]	Direktstrahlung N-W 30 [W/m2]	Diffusstrahlung - 0 [W/m2]	Diffusstrahlung N 90 [W/m2]	Diffusstrahlung N 30 [W/m2]	Diffusstrahlung N-E 90 [W/m2]	Diffusstrahlung N-E 30 [W/m2]	Diffusstrahlung E 90 [W/m2]	Diffusstrahlung E 30 [W/m2]	Diffusstrahlung S-E 90 [W/m2]	Diffusstrahlung S-E 30 [W/m2]	Diffusstrahlung S 90 [W/m2]	Diffusstrahlung S 30 [W/m2]	Diffusstrahlung S-W 90 [W/m2]	Diffusstrahlung S-W 30 [W/m2]	Diffusstrahlung W 90 [W/m2]	Diffusstrahlung W 30 [W/m2]	Diffusstrahlung N-W 90 [W/m2]	Diffusstrahlung N-W 30 [W/m2]
298732	146.4	53.3	5.6138171	0	3.120176325	0	4.44828459	2.313725179	6.01857081	4.09894879	6.911182615	3.48306379	6.603240116	0.826847261	5.275131851	0	3.704845631	0	2.812233826	233.1309141	114.9620978	207.6356292	118.7234913	213.5854068	127.8664879	221.7940447	135.3318896	227.0271957	132.5706405	225.1753696	122.9035971	217.7491796	116.1695076	210.1427684	114.6097556	206.3860298
298733	146.8	53.4	5.619943252	0	3.121506684	0	4.441229242	2.286713785	6.010370516	4.085470412	6.90974883	3.49101388	6.612520564	0.851568764	5.292798006	0	3.723656732	0	2.824278418	233.1309141	114.9492312	207.6178618	118.6621434	213.5241641	127.7505049	221.7151514	135.2486866	226.9822068	132.586142	225.1954075	122.9643441	217.8118838	116.1978247	210.201357	114.6085288	206.411523
298734	147.1	53.5	5.625997407	0	3.122821407	0	4.434129184	2.259658854	6.002086103	4.071895183	6.908204267	3.498870538	6.621691945	0.876254985	5.310384169	0	3.742427249	0	2.836309085	233.1309141	114.9365594	207.6003034	118.6013687	213.463104	127.6350588	221.6362729	135.1654597	226.9369894	132.601452	225.2151876	123.0253536	217.8745647	116.2266256	210.2601363	114.6075138	206.4372421
298735	147.5	53.6	5.63197945	0	3.124120471	0	4.42698455	2.232560903	5.993717728	4.05822336	6.906548957	3.506633613	6.630754083	0.900905453	5.327890004	0	3.761156826	0	2.848325597	233.1309141	114.924081	207.5829543	118.541165	213.4022273	127.5201506	221.5574112	135.0822117	226.8915454	132.6165704	225.2347101	123.0866243	217.9372215	116.2559112	210.3191058	114.6067123	206.4631872
298736	147.9	53.7	5.637889266	0	3.125403849	0	4.419795479	2.205420447	5.985265551	4.044455206	6.904782931	3.514302957	6.639706807	0.925519699	5.345315178	0	3.779845105	0	2.860327725	233.1309141	114.9117946	207.5658149	118.4815298	213.3415352	127.4057813	221.4785686	134.9989452	226.8458767	132.6314973	225.2539753	123.1481548	217.9998532	116.2856829	210.3782647	114.6061262	206.4893584
298737	148.3	53.7	5.643726744	0	3.126671519	0	4.412562105	2.178238003	5.976729733	4.03059098	6.902906222	3.521878426	6.648549945	0.950097255	5.362659359	0	3.798491731	0	2.872315242	233.1309141	114.8996988	207.5488854	118.422461	213.2810284	127.2919519	221.399747	134.9156628	226.7999855	132.6462325	225.2729837	123.2099439	218.062459	116.3159416	210.4376126	114.6057572	206.5157558
298738	148.6	53.8	5.649491771	0	3.127923455	0	4.405284566	2.151014088	5.968110436	4.016630948	6.900918866	3.529359874	6.657283329	0.974637652	5.379922218	0	3.817096348	0	2.884287918	233.1309141	114.8877925	207.5321661	118.363956	213.2207081	127.1786635	221.3209485	134.8323674	226.7538736	132.6607762	225.2917355	123.2719902	218.125038	116.3466884	210.4971489	114.605607	206.5423795
298739	149	53.9	5.655184239	0	3.129159635	0	4.397963002	2.123749221	5.959407825	4.002575375	6.898820902	3.536747159	6.665906794	0.999140424	5.397103426	0	3.835658604	0	2.896245527	233.1309141	114.8760742	207.5156574	118.3060125	213.160575	127.0659169	221.2421752	134.7490613	226.707543	132.6751282	225.3102311	123.3342923	218.1875892	116.3779245	210.5568731	114.6056776	206.5692297
298740	149.4	54	3.234745165	0	1.788788591	0	2.508912887	1.197967955	3.400355465	2.279099731	3.940921353	2.025165795	3.813954385	0.584917202	3.093830089	0	2.20238751	0	1.661821622	197.110687	96.96208861	175.4185875	99.82331114	180.1544258	107.1834043	186.9714703	113.7038796	191.6196275	112.0327964	190.4929863	104.1760986	184.5082792	98.26846757	178.0543502	96.74346764	174.6550618
298741	149.8	54	3.237914894	0	1.78947693	0	2.50467906	1.182342119	3.395287613	2.270959245	3.939596176	2.029279245	3.818756176	0.598874985	3.103554046	0	2.212945494	0	1.66863693	197.110687	96.95234363	175.404966	99.77511188	180.1038823	107.0888444	186.9048953	113.6332816	191.5800702	112.0444549	190.5081714	104.2290518	184.5610964	98.29555547	178.1051424	96.74375312	174.6781263
298742	150.2	54.1	3.241042976	0	1.790156226	0	2.500420317	1.166693773	3.390172438	2.262764627	3.938207865	2.033338651	3.823494877	0.61281047	3.113230787	0	2.223478665	0	1.675443238	197.110687	96.94275645	175.3915235	99.72738339	180.0534998	106.9947469	186.8383469	113.5626832	191.5403332	112.0559533	190.523141	104.28222	184.6138881	98.32306173	178.1560923	96.74423183	174.7013826
298743	150.5	54.2	3.244129352	0	1.790826466	0	2.496136737	1.151023214	3.38501004	2.254516031	3.936756448	2.037343934	3.828170399	0.626723391	3.122860128	0	2.233986825	0	1.682240417	197.110687	96.93332602	175.3782602	99.68012368	180.003279	106.9011125	186.7718269	113.4920866	191.5004181	112.0672917	190.5378954	104.3356019	184.6666536	98.35098726	178.2071993	96.74490531	174.7248311
298744	150.9	54.3	3.247173965	0	1.791487635	0	2.491828403	1.135330742	3.379800515	2.246213616	3.935241952	2.041295018	3.832782653	0.640613483	3.132441885	0	2.244469773	0	1.689028336	197.110687	96.9240513	175.3651766	99.63333072	179.9532206	106.807942	186.7053368	113.421494	191.4603267	112.0784701	190.5524349	104.3891965	184.7193922	98.37933294	178.258463	96.74577512	174.7484717
298745	151.3	54.3	3.250176754	0	1.792139722	0	2.487495396	1.119616655	3.374543964	2.237857539	3.933664406	2.045191827	3.83733155	0.654480481	3.141975877	0	2.254927309	0	1.695806867	197.110687	96.9149313	175.3522726	99.58700249	179.9033253	106.7152359	186.6388783	113.3509075	191.4200605	112.0894886	190.5667597	104.4430025	184.7721033	98.40809965	178.309883	96.74684284	174.7723045
298746	151.7	54.4	3.253137665	0	1.792782715	0	2.483137799	1.103881252	3.369240486	2.229447959	3.932023839	2.049034289	3.841817004	0.668324122	3.15146192	0	2.265359234	0	1.70257588	197.110687	96.905965	175.3395487	99.54113699	179.853594	106.6229949	186.572453	113.2803293	191.3796212	112.1003471	190.5808702	104.4970189	184.8247859	98.43728829	178.3614587	96.74811004	174.7963296
298747	152.1	54.5	3.256056639	0	1.793416601	0	2.478755695	1.088124832	3.363890182	2.220985037	3.930320284	2.052822329	3.84623893	0.682144141	3.160899836	0	2.275765349	0	1.709335247	197.110687	96.89715144	175.3270051	99.49573218	179.8040272	106.5312197	186.5060627	113.2097614	191.3390103	112.1110456	190.5947666	104.5512446	184.8774395	98.46689972	178.4131896	96.7495783	174.8205471
298748	152.5	54.6	3.258933622	0	1.794041368	0	2.474349167	1.072347697	3.358493154	2.212468933	3.928553772	2.056555875	3.850597243	0.695940277	3.170289444	0	2.286145457	0	1.716084839	197.110687	96.88848963	175.3146419	99.45078604	179.7546256	106.4399108	186.4397088	113.1392059	191.2982294	112.1215842	190.6084494	104.6056784	184.9300632	98.49693482	178.4650754	96.75124921	174.8449571
298749	152.8	54.6	3.261768558	0	1.794657005	0	2.4699183	1.056550145	3.353049505	2.20389981	3.926724338	2.060234856	3.854891861	0.709712266	3.179630566	0	2.29649936	0	1.722824528	197.110687	96.87997863	175.3024594	99.40629654	179.7053901	106.3490689	186.373393	113.068665	191.2572803	112.131963	190.6219186	104.6603191	184.9826564	98.52739444	178.5171154	96.75312435	174.8695596
298750	153.2	54.7	3.264561395	0	1.795263498	0	2.465463177	1.040732478	3.347559339	2.195277831	3.924832015	2.063859203	3.859122701	0.723459845	3.188923023	0	2.306826861	0	1.729554185	197.110687	96.87161749	175.2904578	99.36226164	179.6563211	106.2586944	186.3071168	112.9981406	191.2161643	112.1421819	190.6351747	104.7151656	185.0352183	98.55827944	178.5693093	96.75520534	174.8943548
298751	153.6	54.8	3.267312077	0	1.795860838	0	2.460983884	1.024894997	3.34202276	2.186603159	3.922876841	2.067428846	3.863289684	0.737182754	3.198166638	0	2.317127763	0	1.736273682	197.110687	96.86340529	175.2786374	99.31867931	179.6074195	106.168788	186.2408819	112.927635	191.1748832	112.152241	190.6482179	104.7702169	185.0877483	98.58959067	178.6216566	96.75749377	174.9193427
298752	154	54.8	3.270020554	0	1.796449012	0	2.456480505	1.009038004	3.336439873	2.177875961	3.920858851	2.070943717	3.86739273	0.750880731	3.207361237	0	2.327401869	0	1.742982891	197.110687	96.85534112	175.2669984	99.27554751	179.5586859	106.0793501	186.1746897	112.85715	191.1334385	112.1621402	190.6610486	104.8254716	185.1402455	98.62132898	178.6741567	96.75999126	174.9445234
298753	154.4	54.9	3.272686774	0	1.79702801	0	2.451953127	0.993161799	3.330810785	2.169096402	3.918778086	2.07440375	3.87143176	0.764553515	3.216506643	0	2.337648985	0	1.749681684	197.110687	96.84742409	175.2555409	99.23286419	179.510121	105.9903813	186.1085419	112.7866879	191.0918318	112.1718798	190.673667	104.8809288	185.1927093	98.6534952	178.7268092	96.76269944	174.969897
298754	154.8	55	3.275310686	0	1.79759782	0	2.447401836	0.977266687	3.325135603	2.160264649	3.916634584	2.077808878	3.875406698	0.778200846	3.225602682	0	2.347868916	0	1.756369935	197.110687	96.8396533	175.2442653	99.19062732	179.4617252	105.9018819	186.0424398	112.7162505	191.0500645	112.1814596	190.6860734	104.9365873	185.2451389	98.68609017	178.7796137	96.76561992	174.9954636
298755	155.2	55	3.277892239	0	1.798158432	0	2.442826718	0.961352969	3.319414434	2.151380871	3.914428386	2.081159037	3.879317469	0.791822464	3.234649182	0	2.358061466	0	1.763047514	197.110687	96.8320279	175.2331716	99.14883483	179.4134995	105.8138526	185.9763852	112.6458399	191.0081383	112.1908797	190.6982682	104.9924459	185.2975336	98.71911471	178.8325695	96.76875434	175.0212232
298756	155.6	55.1	3.280431385	0	1.798709834	0	2.43822786	0.945420948	3.313647389	2.142445237	3.912159534	2.084454163	3.883163997	0.80541811	3.24364597	0	2.368226441	0	1.769714297	197.110687	96.82454703	175.2222602	99.1074847	179.3654442	105.7262936	185.9103794	112.575458	190.9660547	112.2001402	190.7102515	105.0485034	185.3498927	98.75256965	178.8856764	96.77210434	175.0471759
298757	156	55.2	3.282928076	0	1.799252016	0	2.43360535	0.929470927	3.307834576	2.133457916	3.909828071	2.087694193	3.886946209	0.818987525	3.252592875	0	2.378363649	0	1.776370155	197.110687	96.81720986	175.2115312	99.06657486	179.3175601	105.6392054	185.8444239	112.505107	190.9238152	112.2092412	190.7220238	105.1047588	185.4022156	98.7864558	178.9389336	96.77567155	175.0733217
298758	156.4	55.2	3.285382264	0	1.799784969	0	2.428959276	0.913503211	3.301976107	2.124419081	3.907434042	2.090879065	3.890664034	0.83253045	3.261489727	0	2.388472896	0	1.783014961	197.110687	96.81001555	175.2009849	99.02610326	179.2698477	105.5525885	185.7785202	112.4347887	190.8814213	112.2181826	190.7335852	105.1612109	185.4545013	98.82077397	178.9923409	96.77945765	175.0996608
298759	156.8	55.3	3.287793902	0	1.800308682	0	2.424289727	0.897518103	3.296072093	2.115328902	3.904977492	2.094008719	3.894317401	0.846046628	3.270336355	0	2.39855399	0	1.78964859	197.110687	96.80296331	175.1906213	98.98606785	179.2223077	105.4664431	185.7126699	112.3645051	190.8388746	112.2269644	190.7449361	105.2178586	185.5067494	98.85552497	179.0458977	96.78346427	175.1261933
298760	157.2	55.3	3.290162944	0	1.800823144	0	2.419596791	0.881515908	3.290122646	2.106187553	3.902458468	2.097083095	3.897906239	0.859535802	3.279132593	0	2.408606738	0	1.796270915	197.110687	96.79605233	175.1804408	98.94646657	179.1749407	105.3807697	185.6468742	112.2942582	190.7961765	112.2355869	190.7560768	105.2747007	185.5589589	98.89070959	179.0996034	96.78769309	175.1529191
298761	157.6	55.4	3.292489345	0	1.801328347	0	2.414880558	0.865496929	3.284127879	2.096995209	3.899877019	2.100102136	3.901430482	0.872997713	3.287878271	0	2.41863095	0	1.80288181	197.110687	96.78928184	175.1704435	98.90729737	179.1277471	105.2955685	185.5811347	112.2240498	190.7533286	112.2440499	190.7670075	105.331736	185.6111293	98.92632862	179.1534577	96.79214577	175.1798384
298762	158	55.5	3.294773061	0	1.80182428	0	2.410141117	0.849461473	3.278087907	2.087752044	3.897233192	2.103065782	3.904890061	0.886432108	3.296573224	0	2.428626434	0	1.809481149	197.110687	96.78265106	175.1606296	98.86855818	179.0807276	105.21084	185.5154527	112.153882	190.7103323	112.2523537	190.7777285	105.3889634	185.6632597	98.96238285	179.2074599	96.79682399	175.2069512
298763	158.4	55.5	3.297014048	0	1.802310934	0	2.405378558	0.833409845	3.272002845	2.078458233	3.894527039	2.105973978	3.908284911	0.899838728	3.305217287	0	2.438593	0	1.816068806	197.110687	96.77615926	175.1509993	98.83024695	179.0338828	105.1265843	185.4498298	112.0837566	190.6671891	112.2604981	190.7882402	105.4463818	185.7153495	98.99887307	179.2616097	96.80172943	175.2342576
298764	158.8	55.6	3.299212265	0	1.802788299	0	2.400592974	0.817342349	3.265872808	2.069113955	3.891758611	2.108826669	3.911614968	0.91321732	3.313810294	0	2.448530459	0	1.822644656	197.110687	96.76980569	175.1415527	98.79236162	178.9872132	105.0428018	185.3842672	112.0136755	190.6239004	112.2684832	190.7985427	105.5039899	185.7673979	99.03580004	179.3159065	96.80686378	175.2617576
298765	159.2	55.6	3.301367668	0	1.803256368	0	2.395784453	0.801259293	3.259697914	2.059719387	3.888927961	2.111623799	3.914880167	0.926567629	3.322352082	0	2.458438621	0	1.829208574	197.110687	96.76358962	175.1322901	98.75490012	178.9407193	104.9594927	185.3187664	111.9436405	190.5804678	112.2763092	190.8086364	105.5617868	185.8194043	99.07316454	179.3703498	96.81222873	175.2894513
298766	159.6	55.7	3.303480216	0	1.80371513	0	2.390953089	0.785160981	3.253478279	2.050274708	3.886035142	2.114365317	3.918080447	0.939889399	3.330842488	0	2.468317298	0	1.835760435	197.110687	96.75751036	175.1232117	98.71786039	178.8944016	104.8766574	185.2533287	111.8736537	190.5368927	112.2839761	190.8185216	105.6197711	185.8713679	99.11096733	179.4249391	96.81782598	175.3173388
298767	160	55.7	3.305549871	0	1.804164577	0	2.386098972	0.769047722	3.247214022	2.040780097	3.88308021	2.117051169	3.921215746	0.953182379	3.339281351	0	2.478166301	0	1.842300113	197.110687	96.75156721	175.1143175	98.68124038	178.8482608	104.7942959	185.1879555	111.8037168	190.4931765	112.2914838	190.8281984	105.6779417	185.9232879	99.14920916	179.4796739	96.82365724	175.3454201
298768	160.4	55.8	3.307576592	0	1.804604701	0	2.381222196	0.75291982	3.240905263	2.031235735	3.880063221	2.119681305	3.924286006	0.966446314	3.34766851	0	2.487985443	0	1.848827486	197.110687	96.74575948	175.1056078	98.64503801	178.8022972	104.7124085	185.1226481	111.7338317	190.4493206	112.2988326	190.8376672	105.7362975	185.9751636	99.18789078	179.5345537	96.82972423	175.3736953
298769	160.9	55.8	3.30956034	0	1.805035493	0	2.376322854	0.736777584	3.234552122	2.021641805	3.876984232	2.122255674	3.927291167	0.979680952	3.356003806	0	2.497774538	0	1.855342427	197.110687	96.74008652	175.0970827	98.60925123	178.7565115	104.6309955	185.0574079	111.6640001	190.4053266	112.3060224	190.8469282	105.7948373	186.0269944	99.22701295	179.5895779	96.83602864	175.4021644
298770	161.3	55.9	3.311501078	0	1.805456944	0	2.371401037	0.720621322	3.228154719	2.011998488	3.873843303	2.124774228	3.930231172	0.992886042	3.364287079	0	2.507533398	0	1.861844814	197.110687	96.73454768	175.0887424	98.57387798	178.710904	104.5500569	184.9922361	111.594224	190.3611956	112.3130532	190.8559817	105.85356	186.0787794	99.2665764	179.6447462	96.84257222	175.4308274
298771	161.7	55.9	3.313398769	0	1.805869048	0	2.366456842	0.704451339	3.221713177	2.002305969	3.870640492	2.127236918	3.933105966	1.006061331	3.372518173	0	2.517261838	0	1.868334523	197.110687	96.72914231	175.0805871	98.53891618	178.6654753	104.469593	184.9271341	111.5245052	190.3169293	112.3199252	190.864828	105.9124643	186.130518	99.30658187	179.7000578	96.84935669	175.4596844
298772	162.1	56	3.315253377	0	1.806271796	0	2.36149036	0.688267945	3.215227617	1.992564431	3.86737586	2.129643698	3.935915494	1.019206569	3.380696929	0	2.526959672	0	1.874811429	197.110687	96.7238698	175.0726169	98.50436379	178.6202259	104.3896039	184.8621032	111.4548454	190.2725289	112.3266384	190.8734673	105.9715492	186.1822094	99.34703007	179.7555124	96.85638379	175.4887355
298773	162.5	56	3.317064867	0	1.80666518	0	2.356501687	0.672071447	3.208698164	1.982774061	3.864049471	2.131994522	3.938659701	1.032321506	3.388823194	0	2.536626717	0	1.88127541	197.110687	96.71872953	175.064832	98.47021872	178.5751563	104.3100896	184.7971446	111.3852464	190.2279959	112.3331929	190.8818998	106.0308133	186.2338529	99.38792174	179.8111094	96.86365525	175.5179807
298774	162.9	56.1	3.318833203	0	1.807049192	0	2.351490919	0.655862154	3.202124942	1.972935045	3.860661387	2.134289345	3.941338537	1.045405892	3.396896811	0	2.546262788	0	1.887726342	197.110687	96.71372093	175.0572324	98.43647893	178.5302668	104.2310504	184.7322596	111.3157101	190.1833315	112.3395886	190.8901258	106.0902557	186.2854477	99.42925759	179.8668483	96.87117282	175.54742
298775	163.3	56.1	3.320558353	0	1.807423827	0	2.346458149	0.639640374	3.195508075	1.96304757	3.857211673	2.136528123	3.943951949	1.058459478	3.404917627	0	2.555867701	0	1.894164103	197.110687	96.7088434	175.0498185	98.40314236	178.485558	104.1524863	184.6674494	111.2462381	190.1385373	112.3458257	190.8981455	106.149875	186.3369931	99.47103832	179.9227284	96.87893826	175.5770535
298776	163.7	56.2	3.322240283	0	1.807789076	0	2.341403475	0.623406416	3.18884769	1.953111823	3.853700394	2.138710813	3.946499889	1.071482015	3.41288549	0	2.565441274	0	1.900588571	197.110687	96.70409639	175.0425902	98.37020693	178.4410302	104.0743973	184.6027153	111.1768322	190.0936145	112.3519043	190.9059592	106.2096701	186.3884883	99.51326464	179.9787494	96.88695333	175.6068811
298777	164.2	56.2	3.323878961	0	1.808144932	0	2.336326992	0.60716059	3.182143915	1.943127996	3.850127618	2.140837375	3.948982307	1.084473255	3.420800247	0	2.574983325	0	1.906999622	197.110687	96.69947934	175.0355478	98.3376706	178.396684	103.9967837	184.5380586	111.1074943	190.0485645	112.3578243	190.9135671	106.2696399	186.4399326	99.55593726	180.0349106	96.89521978	175.636903
298778	164.6	56.2	3.325474357	0	1.808491389	0	2.331228797	0.590903204	3.175396875	1.933096277	3.846493411	2.142907768	3.951399157	1.097432952	3.428661749	0	2.584493671	0	1.913397135	197.110687	96.69499172	175.0286914	98.3055313	178.3525197	103.9196452	184.4734804	111.0382259	190.0033886	112.3635858	190.9209694	106.3297831	186.4913252	99.59905685	180.0912115	96.90373938	175.667119
298779	165	56.3	3.32702644	0	1.80882844	0	2.326108987	0.574634568	3.1686067	1.923016857	3.842797845	2.144921952	3.953750392	1.110360858	3.436469845	0	2.593972132	0	1.919780988	197.110687	96.69063302	175.022021	98.27378698	178.3085378	103.8429822	184.4089819	110.9690288	189.9580882	112.3691889	190.9281663	106.3900985	186.5426655	99.6426241	180.1476516	96.91251392	175.6975294
298780	165.4	56.3	3.32853518	0	1.809156079	0	2.32096766	0.558354992	3.161773519	1.912889929	3.839040988	2.146879889	3.956035968	1.123256727	3.444224387	0	2.603418527	0	1.926151059	197.110687	96.68640271	175.0155369	98.24243557	178.2647387	103.7667944	184.3445643	110.8999047	189.9126645	112.3746337	190.9351582	106.450585	186.5939525	99.6866397	180.2042302	96.92154517	175.728134
298781	165.8	56.4	3.330000549	0	1.809474299	0	2.315804913	0.542064785	3.154897463	1.902715685	3.835222912	2.148781542	3.958255841	1.136120314	3.451925227	0	2.612832677	0	1.932507227	197.110687	96.68230032	175.0092392	98.21147503	178.2211227	103.691082	184.2802289	110.8308554	189.8671188	112.3799201	190.9419451	106.5112414	186.6451856	99.73110431	180.2609469	96.93083492	175.758933
298782	166.3	56.4	3.331422518	0	1.809783095	0	2.310620845	0.525764259	3.147978661	1.892494319	3.831343691	2.150626874	3.960409968	1.148951373	3.459572218	0	2.622214402	0	1.938849372	197.110687	96.67832535	175.003128	98.1809033	178.1776903	103.6158449	184.2159766	110.7618825	189.8214525	112.3850483	190.9485273	106.5720664	186.696364	99.7760186	180.3178011	96.94038496	175.7899262
298783	166.7	56.4	3.332801061	0	1.81008246	0	2.305415554	0.509453723	3.141017246	1.882226025	3.827403397	2.15241585	3.96249831	1.161749661	3.467165215	0	2.631563523	0	1.945177372	197.110687	96.67447736	174.9972034	98.15071832	178.1344419	103.541083	184.1518088	110.6929876	189.7756669	112.3900183	190.954905	106.6330589	186.7474869	99.82138323	180.3747922	96.95019708	175.8211137
298784	167.1	56.5	3.334136152	0	1.810372389	0	2.30018914	0.493133487	3.134013351	1.871911	3.823402107	2.154148436	3.964520825	1.174514934	3.474704074	0	2.640879863	0	1.951491107	197.110687	96.67075589	174.9914655	98.12091805	178.0913778	103.4667965	184.0877266	110.6241725	189.7297631	112.3948301	190.9610784	106.6942177	186.7985535	99.86719885	180.4319196	96.9602731	175.8524956
298785	167.5	56.5	3.335427764	0	1.810652876	0	2.294941702	0.476803863	3.126967108	1.861549439	3.819339896	2.1558246	3.966477476	1.187246949	3.482188651	0	2.650163245	0	1.957790457	197.110687	96.6671605	174.9859144	98.09150044	178.0484984	103.3929851	184.023731	110.5554387	189.6837426	112.3994838	190.9670477	106.7555415	186.8495631	99.91346612	180.4891827	96.97061481	175.8840718
298786	168	56.5	3.336675874	0	1.810923916	0	2.289673339	0.460465161	3.119878652	1.851141539	3.815216841	2.15744431	3.968368226	1.199945463	3.489618802	0	2.65941349	0	1.964075301	197.110687	96.66369078	174.9805502	98.06246343	178.005804	103.3196488	183.9598232	110.486788	189.6376064	112.4039794	190.972813	106.8170291	186.9005148	99.96018566	180.5465811	96.98122403	175.9158423
298787	168.4	56.6	3.337880457	0	1.811185504	0	2.284384153	0.444117693	3.112748117	1.8406875	3.811033021	2.159007533	3.970193037	1.212610235	3.496994388	0	2.668630424	0	1.970345521	197.110687	96.66034631	174.9753731	98.03380499	177.9632951	103.2467875	183.8960043	110.418222	189.591356	112.4083171	190.9783746	106.8786794	186.9514079	100.0073581	180.604114	96.99210259	175.9478071
298788	168.8	56.6	3.339041491	0	1.811437635	0	2.279074244	0.427761769	3.10557564	1.830187519	3.806788515	2.160514242	3.971951877	1.225241023	3.504315267	0	2.677813871	0	1.976600996	197.110687	96.65712672	174.9703832	98.00552307	177.9209719	103.1744011	183.8322754	110.3497422	189.5449924	112.4124967	190.9837326	106.9404911	187.0022416	100.0549841	180.6617809	97.0032523	175.9799662
298789	169.2	56.6	3.340158954	0	1.811680304	0	2.273743713	0.411397702	3.098361358	1.819641797	3.802483405	2.161964406	3.97364471	1.237837588	3.511581301	0	2.686963656	0	1.982841608	197.110687	96.65403161	174.9655805	97.97761563	177.8788348	103.1024896	183.7686376	110.2813503	189.498517	112.4165185	190.9888873	107.002463	187.0530151	100.1030642	180.7195811	97.01467499	176.0123196
298790	169.7	56.6	3.341232824	0	1.811913506	0	2.268392661	0.395025802	3.091105406	1.809050535	3.798117773	2.163357999	3.975271505	1.250399688	3.51879235	0	2.696079605	0	1.989067238	197.110687	96.65106063	174.9609651	97.95008063	177.8368841	103.0310528	183.7050919	110.213048	189.4519309	112.4203823	190.9938387	107.0645938	187.1037276	100.1515992	180.7775142	97.0263725	176.0448672
298791	170.1	56.7	3.342263081	0	1.812137237	0	2.263021191	0.378646381	3.083807924	1.798413933	3.793691701	2.164694994	3.976832231	1.262927086	3.525948277	0	2.705161544	0	1.995277767	197.110687	96.64821342	174.9565372	97.92291603	177.7951201	102.9600904	183.6416394	110.1448367	189.4052354	112.4240884	190.998587	107.1268823	187.1543782	100.2005895	180.8355793	97.03834667	176.0776091
298792	170.5	56.7	3.343249705	0	1.812351493	0	2.257629404	0.362259751	3.076469051	1.787732196	3.789205273	2.165975366	3.978326858	1.275419542	3.533048947	0	2.7142093	0	2.001473078	197.110687	96.64548965	174.9522967	97.8961198	177.7535432	102.8896025	183.5782811	110.076718	189.3584317	112.4276366	191.0031324	107.1893274	187.2049662	100.2500357	180.8937761	97.05059934	176.1105453
298793	170.9	56.7	3.344192677	0	1.812556269	0	2.252217404	0.345866225	3.069088926	1.777005525	3.784658576	2.167199089	3.979755358	1.287876819	3.540094223	0	2.723222701	0	2.007653051	197.110687	96.64288901	174.9482439	97.8696899	177.7121536	102.8195888	183.5150181	110.0086936	189.3115209	112.4310271	191.0074751	107.2519276	187.2554907	100.2999386	180.9521037	97.06313236	176.1436755
298794	171.4	56.7	3.34509198	0	1.812751562	0	2.246785293	0.329466113	3.06166769	1.766234126	3.780051696	2.168366142	3.981117704	1.30029868	3.547083973	0	2.732201576	0	2.01381757	197.110687	96.64041118	174.9443787	97.84362431	177.6709517	102.7500492	183.4518514	109.940765	189.2645043	112.4342599	191.0116151	107.3146819	187.305951	100.3502986	181.0105617	97.0759476	176.177
298795	171.8	56.8	3.345947597	0	1.812937368	0	2.241333175	0.313059729	3.054205483	1.755418203	3.77538472	2.1694765	3.982413869	1.312684888	3.554018062	0	2.741145754	0	2.019966517	197.110687	96.63805587	174.9407013	97.817921	177.6299377	102.6809834	183.3887819	109.8729337	189.2173829	112.437335	191.0155526	107.3775889	187.356346	100.4011163	181.0691492	97.0890469	176.2105185
298796	172.2	56.8	3.34675951	0	1.813113684	0	2.235861153	0.296647385	3.046702449	1.744557962	3.770657737	2.170530145	3.983643829	1.325035206	3.560896359	0	2.750055064	0	2.026099775	197.110687	96.63582281	174.9372117	97.79257795	177.5891119	102.6123913	183.3258108	109.8052013	189.170158	112.4402524	191.0192878	107.4406474	187.4066751	100.4523924	181.1278658	97.10243214	176.2442311
298797	172.6	56.8	3.347527705	0	1.813280505	0	2.230369332	0.280229393	3.039158729	1.73365361	3.765870838	2.171527055	3.98480756	1.337349402	3.567718734	0	2.758929336	0	2.032217228	197.110687	96.63371173	174.93391	97.76759313	177.5484746	102.5442726	183.2629389	109.7375694	189.1228306	112.4430122	191.0228207	107.5038562	187.4569374	100.5041273	181.1867108	97.11610519	176.2781378
298798	173.1	56.8	3.348252168	0	1.81343783	0	2.224857816	0.263806066	3.031574469	1.722705355	3.761024113	2.172467211	3.985905041	1.349627238	3.574485055	0	2.767768402	0	2.038318758	197.110687	96.63172239	174.9307963	97.74296453	177.5080261	102.4766271	183.2001674	109.6700393	189.075402	112.4456145	191.0261515	107.5672139	187.5071321	100.5563216	181.2456834	97.13006791	176.3122383
