Zeit [min]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	Direktstrahlung - 0 [W/m2]	Direktstrahlung N 90 [W/m2]	Direktstrahlung N 30 [W/m2]	Direktstrahlung N-E 90 [W/m2]	Direktstrahlung N-E 30 [W/m2]	Direktstrahlung E 90 [W/m2]	Direktstrahlung E 30 [W/m2]	Direktstrahlung S-E 90 [W/m2]	Direktstrahlung S-E 30 [W/m2]	Direktstrahlung S 90 [W/m2]	Direktstrahlung S 30 [W/m2]	Direktstrahlung S-W 90 [W/m2]	Direktstrahlung S-W 30 [W/m2]	Direktstrahlung W 90 [W/m2]	Direktstrahlung W 30 [W/m2]	Direktstrahlung N-W 90 [W/m2]	Direktstrahlung N-W 30 [W/m2]	Diffusstrahlung - 0 [W/m2]	Diffusstrahlung N 90 [W/m2]	Diffusstrahlung N 30 [W/m2]	Diffusstrahlung N-E 90 [W/m2]	Diffusstrahlung N-E 30 [W/m2]	Diffusstrahlung E 90 [W/m2]	Diffusstrahlung E 30 [W/m2]	Diffusstrahlung S-E 90 [W/m2]	Diffusstrahlung S-E 30 [W/m2]	Diffusstrahlung S 90 [W/m2]	Diffusstrahlung S 30 [W/m2]	Diffusstrahlung S-W 90 [W/m2]	Diffusstrahlung S-W 30 [W/m2]	Diffusstrahlung W 90 [W/m2]	Diffusstrahlung W 30 [W/m2]	Diffusstrahlung N-W 90 [W/m2]	Diffusstrahlung N-W 30 [W/m2]
91712	244.056	10.3784	20.3748	0	0	0	0	0	0	0	0	48.6709	41.9806	105.153	70.2217	100.038	67.6642	36.3222	35.8062	54.7	32.5809	43.513	32.5809	43.513	32.5809	43.513	32.5809	43.513	58.4278	65.807	88.423	80.8046	85.7066	79.4464	51.87	62.5281
91713	244.266	10.2413	19.7618	0	0	0	0	0	0	0	0	47.4912	40.8598	103.253	68.7409	98.5311	66.3798	36.0908	35.1596	54.05	32.1726	43.0243	32.1726	43.0243	32.1726	43.0243	32.1726	43.0243	57.7771	65.0536	87.8408	80.0854	85.2948	78.8124	51.6306	61.9803
91714	244.476	10.1039	19.1574	0	0	0	0	0	0	0	0	46.3228	39.7522	101.355	67.2682	97.0147	65.0981	35.8447	34.5131	53.4	31.7647	42.535	31.7647	42.535	31.7647	42.535	31.7647	42.535	57.1286	64.3011	87.2611	79.3674	84.8847	78.1791	51.3913	61.4325
91715	244.686	9.9663	18.5616	0	0	0	0	0	0	0	0	45.1656	38.6576	99.4576	65.8036	95.4888	63.8192	35.584	33.8668	52.75	31.3573	42.0449	31.3573	42.0449	31.3573	42.0449	31.3573	42.0449	56.4823	63.5496	86.6842	78.6505	84.4764	77.5466	51.1522	60.8845
91716	244.896	9.82844	17.9746	0	0	0	0	0	0	0	0	44.0197	37.5762	97.5618	64.3473	93.9536	62.5432	35.3087	33.2208	52.1	30.9503	41.5541	30.9503	41.5541	30.9503	41.5541	30.9503	41.5541	55.8383	62.799	86.1101	77.9349	84.0701	76.9149	50.9132	60.3365
91717	245.105	9.69034	17.3962	0	0	0	0	0	0	0	0	42.8851	36.5081	95.6675	62.8993	92.4092	61.2702	35.0189	32.575	51.45	30.5437	41.0626	30.5437	41.0626	30.5437	41.0626	30.5437	41.0626	55.1966	62.0495	85.5389	77.2207	83.6659	76.2842	50.6746	59.7885
91718	245.314	9.55201	16.8266	0	0	0	0	0	0	0	0	41.762	35.4532	93.7749	61.4597	90.8558	60.0001	34.7146	31.9296	50.8	30.1376	40.5703	30.1376	40.5703	30.1376	40.5703	30.1376	40.5703	54.5572	61.301	84.9708	76.5078	83.2639	75.6544	50.4364	59.2406
91719	245.523	9.41345	16.2658	0	0	0	0	0	0	0	0	40.6502	34.4117	91.8839	60.0285	89.2933	58.7332	34.3959	31.2845	50.15	29.7319	40.0774	29.7319	40.0774	29.7319	40.0774	29.7319	40.0774	53.9202	60.5535	84.4059	75.7964	82.8644	75.0256	50.1986	58.6927
91720	245.731	9.27465	15.7138	0	0	0	0	0	0	0	0	39.55	33.3835	89.9948	58.6059	87.7219	57.4695	34.0628	30.6399	49.5	29.3267	39.5837	29.3267	39.5837	29.3267	39.5837	29.3267	39.5837	53.2855	59.807	83.8443	75.0864	82.4674	74.398	49.9614	58.145
91721	245.94	9.13563	15.1707	0	0	0	0	0	0	0	0	38.4613	32.3688	88.1076	57.1919	86.1417	56.209	33.7152	29.9958	48.85	28.106	41.0281	28.106	41.0281	28.106	41.0281	28.106	41.0281	43.127	53.6697	62.5163	63.3643	61.7485	62.9804	41.2734	52.7429
91722	246.148	8.99638	14.6364	0	0	0	0	0	0	0	0	37.3841	31.3676	86.2224	55.7867	84.5528	54.9519	33.3533	29.3522	48.2	27.7063	40.4966	27.7063	40.4966	27.7063	40.4966	27.7063	40.4966	42.5817	52.9779	62.0148	62.6945	61.3505	62.3623	40.9778	52.176
91723	246.356	8.8569	14.1111	0	0	0	0	0	0	0	0	36.3186	30.3798	84.3393	54.3902	82.9552	53.6982	32.9772	28.7091	47.55	27.3072	39.9645	27.3072	39.9645	27.3072	39.9645	27.3072	39.9645	42.0387	52.2871	61.5168	62.0262	60.9554	61.7455	40.6833	51.6095
91724	246.563	8.71721	13.5947	0	0	0	0	0	0	0	0	35.2647	29.4057	82.4584	53.0025	81.3491	52.4479	32.5867	28.0667	46.9	26.9086	39.4319	26.9086	39.4319	26.9086	39.4319	26.9086	39.4319	41.4979	51.5973	61.0224	61.3595	60.5635	61.1301	40.3901	51.0434
91725	246.771	8.57729	13.0873	0	0	0	0	0	0	0	0	34.2224	28.4452	80.5798	51.6239	79.7346	51.2013	32.182	27.425	46.25	26.5107	38.8988	26.5107	38.8988	26.5107	38.8988	26.5107	38.8988	40.9595	50.9084	60.5318	60.6946	60.1749	60.5161	40.0981	50.4777
91726	246.978	8.43716	12.589	0	0	0	0	0	0	0	0	33.192	27.4983	78.7036	50.2542	78.1118	49.9583	31.7632	26.784	45.6	26.1134	38.3651	26.1134	38.3651	26.1134	38.3651	26.1134	38.3651	40.4235	50.2206	60.0451	60.0313	59.7899	59.9038	39.8075	49.9126
91727	247.185	8.29681	12.0996	0	0	0	0	0	0	0	0	32.1732	26.5652	76.83	48.8936	76.4808	48.719	31.3302	26.1437	44.95	25.7167	37.831	25.7167	37.831	25.7167	37.831	25.7167	37.831	39.8899	49.5337	59.5624	59.37	59.4086	59.293	39.5185	49.348
91728	247.392	8.15625	11.6194	0	0	0	0	0	0	0	0	31.1663	25.6459	74.9589	47.5421	74.8416	47.4835	30.8831	25.5042	44.3	25.3206	37.2963	25.3206	37.2963	25.3206	37.2963	25.3206	37.2963	39.3587	48.8478	59.084	58.7105	59.0312	58.6841	39.2311	48.7841
91729	247.598	8.01547	11.1483	0	0	0	0	0	0	0	0	30.1713	24.7403	73.0905	46.1999	73.1944	46.2518	30.422	24.8657	43.65	24.9251	36.7611	24.9251	36.7611	24.9251	36.7611	24.9251	36.7611	38.83	48.163	58.61	58.0531	58.6579	58.077	38.9455	48.2208
91730	247.804	7.87449	10.6863	0	0	0	0	0	0	0	0	29.1881	23.8486	71.225	44.8671	71.5392	45.0242	29.9468	24.228	43	24.5302	36.2253	24.5302	36.2253	24.5302	36.2253	24.5302	36.2253	38.3038	47.4793	58.1407	57.3977	58.289	57.4718	38.6618	47.6583
91731	248.011	7.7333	10.2334	0	0	0	0	0	0	0	0	28.2169	22.9709	69.3623	43.5436	69.8762	43.8005	29.4577	23.5912	42.35	24.136	35.6891	24.136	35.6891	24.136	35.6891	24.136	35.6891	37.7803	46.7966	57.6761	56.7446	57.9246	56.8688	38.3802	47.0966
91732	248.216	7.5919	9.78981	0	0	0	0	0	0	0	0	27.2576	22.107	67.5026	42.2295	68.2055	42.581	28.9546	22.9555	41.7	23.7424	35.1523	23.7424	35.1523	23.7424	35.1523	23.7424	35.1523	37.2593	46.1151	57.2166	56.0937	57.5652	56.268	38.1008	46.5358
91733	248.422	7.4503	9.3554	0	0	0	0	0	0	0	0	26.3104	21.2572	65.646	40.925	66.5272	41.3656	28.4376	22.3208	41.05	23.3494	34.6151	23.3494	34.6151	23.3494	34.6151	23.3494	34.6151	36.741	45.4347	56.7623	55.4453	57.2108	55.6696	37.8238	45.9761
91734	248.628	7.30849	8.93025	0	0	0	0	0	0	0	0	25.3751	20.4214	63.7926	39.6301	64.8413	40.1545	27.9068	21.6872	40.4	22.9571	34.0773	22.9571	34.0773	22.9571	34.0773	22.9571	34.0773	36.2255	44.7554	56.3136	54.7995	56.8619	55.0736	37.5493	45.4173
91735	248.833	7.16649	8.51439	0	0	0	0	0	0	0	0	24.452	19.5997	61.9425	38.3449	63.148	38.9477	27.3623	21.0548	39.75	22.5655	33.5391	22.5655	33.5391	22.5655	33.5391	22.5655	33.5391	35.7128	44.0774	55.8706	54.1563	56.5188	54.4804	37.2776	44.8598
91736	249.038	7.02429	8.10783	0	0	0	0	0	0	0	0	23.541	18.7921	60.0958	37.0695	61.4474	37.7453	26.8039	20.4235	39.1	22.1745	33.0003	22.1745	33.0003	22.1745	33.0003	22.1745	33.0003	35.2029	43.4005	55.4338	53.516	56.1818	53.89	37.0088	44.3035
91737	249.243	6.8819	7.71062	0	0	0	0	0	0	0	0	22.6421	17.9986	58.2525	35.8039	59.7395	36.5473	26.2319	19.7935	38.45	21.7841	32.4611	21.7841	32.4611	21.7841	32.4611	21.7841	32.4611	34.696	42.725	55.0033	52.8786	55.8512	53.3026	36.7431	43.7485
91738	249.447	6.73931	7.32277	0	0	0	0	0	0	0	0	21.7554	17.2194	56.4129	34.5481	58.0245	35.3539	25.6462	19.1648	37.8	21.3945	31.9213	21.3945	31.9213	21.3945	31.9213	21.3945	31.9213	34.1921	42.0507	54.5795	52.2444	55.5275	52.7184	36.4809	43.1951
91739	249.652	6.59653	6.94431	0	0	0	0	0	0	0	0	20.8809	16.4544	54.5769	33.3024	56.3025	34.1652	25.0469	18.5374	37.15	21.0055	31.3811	21.0055	31.3811	21.0055	31.3811	21.0055	31.3811	33.6913	41.3777	54.1628	51.6134	55.2111	52.1376	36.2223	42.6432
91740	249.856	6.45356	6.57527	0	0	0	0	0	0	0	0	20.0187	15.7037	52.7446	32.0667	54.5735	32.9811	24.434	17.9114	36.5	20.6171	30.8404	20.6171	30.8404	20.6171	30.8404	20.6171	30.8404	33.1937	40.7061	53.7535	50.9861	54.9025	51.5606	35.9676	42.0931
91741	250.06	6.3104	6.21568	0	0	0	0	0	0	0	0	19.1687	14.9673	50.9163	30.8411	52.8378	31.8018	23.8077	17.2868	35.85	20.2295	30.2993	20.2295	30.2993	20.2295	30.2993	20.2295	30.2993	32.6994	40.036	53.3522	50.3624	54.6022	50.9874	35.7172	41.5449
91742	250.264	6.16706	5.86555	0	0	0	0	0	0	0	0	18.3311	14.2453	49.0918	29.6256	51.0953	30.6273	23.1678	16.6636	35.2	19.8426	29.7577	19.8426	29.7577	19.8426	29.7577	19.8426	29.7577	32.2085	39.3673	52.9592	49.7427	54.3107	50.4185	35.4713	40.9987
91743	250.468	6.02353	5.52493	0	0	0	0	0	0	0	0	17.5058	13.5376	47.2715	28.4205	49.3462	29.4578	22.5146	16.042	34.55	19.4563	29.2156	19.4563	29.2156	19.4563	29.2156	19.4563	29.2156	31.721	38.7002	52.5751	49.1272	54.0287	49.854	35.2302	40.4548
91744	250.671	5.87982	5.19382	0	0	0	0	0	0	0	0	16.6929	12.8444	45.4553	27.2256	47.5906	28.2933	21.848	15.422	33.9	19.0708	28.6731	19.0708	28.6731	19.0708	28.6731	19.0708	28.6731	31.2373	38.0346	52.2004	48.5162	53.7567	49.2943	34.9944	39.9132
91745	250.874	5.73594	4.87226	0	0	0	0	0	0	0	0	15.8925	12.1657	43.6433	26.0412	45.8285	27.1338	21.168	14.8035	33.25	18.686	28.1301	18.686	28.1301	18.686	28.1301	18.686	28.1301	30.7572	37.3707	51.8356	47.9099	53.4954	48.7398	34.7643	39.3742
91746	251.078	5.59187	4.56027	0	0	0	0	0	0	0	0	15.1044	11.5015	41.8357	24.8672	44.0602	25.9794	20.4748	14.1867	32.6	18.3019	27.5867	18.3019	27.5867	18.3019	27.5867	18.3019	27.5867	30.2811	36.7085	51.4815	47.3087	53.2457	48.1908	34.5403	38.8381
91747	251.281	5.44763	4.25788	0	0	0	0	0	0	0	0	14.3289	10.8519	40.0325	23.7037	42.2857	24.8302	19.7684	13.5716	31.95	17.9185	27.0429	17.9185	27.0429	17.9185	27.0429	17.9185	27.0429	29.8091	36.0481	51.1387	46.713	53.0084	47.6478	34.323	38.3051
91748	251.483	5.30322	3.9651	0	0	0	0	0	0	0	0	13.5659	10.2168	38.2339	22.5508	40.505	23.6864	19.0489	12.9583	31.3	17.5359	26.4987	17.5359	26.4987	17.5359	26.4987	17.5359	26.4987	29.3413	35.3896	50.8081	46.123	52.7845	47.1112	34.1127	37.7754
91749	251.686	5.15863	3.68196	0	0	0	0	0	0	0	0	12.8154	9.59636	36.4399	21.4086	38.7184	22.5478	18.3162	12.3468	30.65	17.154	25.954	17.154	25.954	17.154	25.954	17.154	25.954	28.878	34.7331	50.4905	45.5394	52.5749	46.5816	33.9103	37.2493
91750	251.888	5.01388	3.40848	0	0	0	0	0	0	0	0	12.0775	8.99057	34.6506	20.2771	36.9258	21.4147	17.5705	11.7371	30	16.7729	25.409	16.7729	25.409	16.7729	25.409	16.7729	25.409	28.4193	34.0787	50.1868	44.9625	52.3809	46.0595	33.7163	36.7272
91751	252.091	4.86896	3.14469	0	0	0	0	0	0	0	0	11.3522	8.39946	32.8661	19.1564	35.1275	20.2871	16.8117	11.1293	29.35	16.3925	24.8636	16.3925	24.8636	16.3925	24.8636	16.3925	24.8636	27.663	33.2027	49.0222	43.8823	51.2674	45.0048	33.0833	35.9128
91752	252.293	4.72387	2.89061	0	0	0	0	0	0	0	0	10.6395	7.82308	31.0865	18.0466	33.3235	19.1651	16.0401	10.5234	28.7	16.0129	24.3179	16.0129	24.3179	16.0129	24.3179	16.0129	24.3179	26.8832	32.3106	47.7738	42.756	50.0594	43.8987	32.401	35.0695
91753	252.495	4.57862	2.64626	0	0	0	0	0	0	0	0	9.93943	7.26144	29.3119	16.9477	31.5139	18.0487	15.2555	9.91947	28.05	15.6341	23.7717	15.6341	23.7717	15.6341	23.7717	15.6341	23.7717	26.1121	31.4266	46.5341	41.6376	48.8554	42.7983	31.7161	34.2286
91754	252.697	4.4332	2.41166	0	0	0	0	0	0	0	0	9.25208	6.7146	27.5425	15.8598	29.6989	16.938	14.4581	9.3176	27.4	15.2562	23.2253	15.2562	23.2253	15.2562	23.2253	15.2562	23.2253	25.3495	30.5504	45.303	40.5271	47.6554	41.7034	31.0289	33.3901
91755	252.898	4.28763	2.18683	0	0	0	0	0	0	0	0	8.57744	6.18257	25.7782	14.7829	27.8785	15.8331	13.6479	8.7178	26.75	14.879	22.6785	14.879	22.6785	14.879	22.6785	14.879	22.6785	24.5954	29.682	44.0802	39.4244	46.4593	40.614	30.3391	32.5539
91756	253.1	4.1419	1.97179	0	0	0	0	0	0	0	0	7.91554	5.66539	24.0192	13.7172	26.0528	14.734	12.825	8.12011	26.1	14.5026	22.1314	14.5026	22.1314	14.5026	22.1314	14.5026	22.1314	23.8497	28.8214	42.8657	38.3294	45.267	39.53	29.647	31.72
91757	253.301	3.99601	1.76656	0	0	0	0	0	0	0	0	7.26639	5.16308	22.2656	12.6627	24.2219	13.6408	11.9894	7.52458	25.45	13.5244	22.1719	13.5244	22.1719	13.5244	22.1719	13.5244	22.1719	18.228	25.5139	27.937	30.3685	29.2033	31.0016	21.2852	27.0426
91758	253.502	3.84997	1.57117	0	0	0	0	0	0	0	0	6.63004	4.67569	20.5175	11.6194	22.386	12.5537	11.1412	6.93126	24.8	13.1632	21.6034	13.1632	21.6034	13.1632	21.6034	13.1632	21.6034	17.6926	24.7977	27.18	29.5414	28.4565	30.1797	20.7744	26.3386
91759	253.703	3.70377	1.38563	0	0	0	0	0	0	0	0	6.0065	4.20324	18.7749	10.5874	20.5452	11.4726	10.2804	6.34019	24.15	12.803	21.035	12.803	21.035	12.803	21.035	12.803	21.035	17.1614	24.085	26.4263	28.7174	27.7109	29.3597	20.2626	25.6356
91760	253.904	3.55743	1.20995	0	0	0	0	0	0	0	0	5.3958	3.74575	17.0379	9.56682	18.6995	10.3976	9.40715	5.75142	23.5	12.4437	20.4667	12.4437	20.4667	12.4437	20.4667	12.4437	20.4667	16.6342	23.3757	25.6757	27.8965	26.966	28.5416	19.7495	24.9334
91761	254.105	3.41093	1.04417	0	0	0	0	0	0	0	0	4.79796	3.30326	15.3068	8.55766	16.8491	9.32882	8.52144	5.165	22.85	12.0855	19.8985	12.0855	19.8985	12.0855	19.8985	12.0855	19.8985	16.1109	22.6699	24.9277	27.0783	26.2217	27.7253	19.2349	24.2319
91762	254.306	3.26429	0.888293	0	0	0	0	0	0	0	0	4.21301	2.87579	13.5814	7.56	14.9941	8.26631	7.62335	4.58096	22.2	11.7283	19.3304	11.7283	19.3304	11.7283	19.3304	11.7283	19.3304	15.5915	21.9674	24.1821	26.2627	25.4774	26.9103	18.7187	23.531
91763	254.506	3.11751	0.742341	0	0	0	0	0	0	0	0	3.64097	2.46337	11.862	6.5739	13.1345	7.21013	6.71294	3.99935	21.55	11.3722	18.7625	11.3722	18.7625	11.3722	18.7625	11.3722	18.7625	15.0758	21.2683	23.4383	25.4495	24.7327	26.0967	18.2006	22.8307
91764	254.707	2.97058	0.606332	0	0	0	0	0	0	0	0	3.08186	2.06603	10.1487	5.59943	11.2705	6.16035	5.79026	3.42023	20.9	11.0171	18.1948	11.0171	18.1948	11.0171	18.1948	11.0171	18.1948	14.5637	20.5724	22.696	24.6386	23.9871	25.2841	17.6805	22.1308
91765	254.907	2.82351	0.480282	0	0	0	0	0	0	0	0	2.53571	1.68379	8.4414	4.63663	9.40224	5.11705	4.85537	2.84362	20.25	10.6631	17.6274	10.6631	17.6274	10.6631	17.6274	10.6631	17.6274	14.055	19.8797	21.9547	23.8296	23.24	24.4722	17.1579	21.4312
91766	255.107	2.67631	0.364208	0	0	0	0	0	0	0	0	2.00253	1.31668	6.74034	3.68558	7.52976	4.08029	3.90834	2.26958	19.6	10.3103	17.0603	10.3103	17.0603	10.3103	17.0603	10.3103	17.0603	13.5497	19.1903	21.2139	23.0224	22.4909	23.6609	16.6327	20.7318
91767	255.307	2.52896	0.258128	0	0	0	0	0	0	0	0	1.48235	0.96472	5.04559	2.74634	5.65319	3.05014	2.94923	1.69816	18.95	9.95856	16.4936	9.95856	16.4936	9.95856	16.4936	9.95856	16.4936	13.0476	18.504	20.4729	22.2166	21.7391	22.8497	16.1044	20.0324
91768	255.507	2.38148	0.162056	0	0	0	0	0	0	0	0	0.975189	0.627939	3.35722	1.81895	3.77263	2.02666	1.97809	1.12939	18.3	9.29761	16.0665	9.29761	16.0665	9.29761	16.0665	9.29761	16.0665	11.0015	17.1637	15.1634	19.2446	15.8892	19.6075	12.7538	18.0398
91769	255.707	2.23387	0.0760081	0	0	0	0	0	0	0	0	0.481065	0.306358	1.67532	0.903486	1.8882	1.00992	0.994996	0.563323	17.65	8.95801	15.4929	8.95801	15.4929	8.95801	15.4929	8.95801	15.4929	10.5844	16.5287	14.622	18.5474	15.3417	18.9073	12.3219	17.3974
91770	255.906	2.08613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8.6197	14.92	8.6197	14.92	8.6197	14.92	8.6197	14.92	10.1683	15.8949	14.0763	17.8489	14.7879	18.2047	11.8862	16.7539
91771	256.106	1.93825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7167	8.45591	14.6259	8.45591	14.6259	8.45591	14.6259	8.45591	14.6259	10.1001	15.6487	14.3186	17.758	15.1028	18.15	11.9933	16.5953
91772	256.305	1.79025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4333	8.29147	14.3304	8.29147	14.3304	8.29147	14.3304	8.29147	14.3304	10.0327	15.4001	14.5755	17.6715	15.4372	18.1023	12.113	16.4402
91773	256.504	1.64213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.15	8.12637	14.0332	8.12637	14.0332	8.12637	14.0332	8.12637	14.0332	9.96618	15.1489	14.848	17.5898	15.7924	18.0619	12.2461	16.2888
91774	256.704	1.49388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8667	7.96054	13.7344	7.96054	13.7344	7.96054	13.7344	7.96054	13.7344	9.90047	14.8948	15.1368	17.513	16.1693	18.0293	12.3933	16.1412
91775	256.903	1.3455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5833	7.79397	13.4337	7.79397	13.4337	7.79397	13.4337	7.79397	13.4337	9.83561	14.6378	15.4427	17.4414	16.5693	18.0046	12.5554	15.9977
91776	257.102	1.19701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3	7.6266	13.1312	7.6266	13.1312	7.6266	13.1312	7.6266	13.1312	9.77155	14.3776	15.7665	17.3751	16.9932	17.9884	12.7331	15.8584
91777	257.301	1.0484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0167	7.45841	12.8268	7.45841	12.8268	7.45841	12.8268	7.45841	12.8268	9.70823	14.1139	16.1088	17.3142	17.4421	17.9808	12.9271	15.7233
91778	257.499	0.89967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7333	7.28938	12.5204	7.28938	12.5204	7.28938	12.5204	7.28938	12.5204	9.64551	13.8465	16.47	17.2587	17.9166	17.982	13.1379	15.5927
91779	257.698	0.750827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.45	7.11949	12.212	7.11949	12.212	7.11949	12.212	7.11949	12.212	9.5832	13.5751	16.8503	17.2086	18.4172	17.9921	13.3661	15.4665
91780	257.897	0.601871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1667	6.94875	11.9015	6.94875	11.9015	6.94875	11.9015	6.94875	11.9015	9.52101	13.2993	17.2494	17.1635	18.9438	18.0107	13.6117	15.3446
91781	258.095	0.452804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8833	6.77719	11.5892	6.77719	11.5892	6.77719	11.5892	6.77719	11.5892	9.45849	13.0188	17.6664	17.1227	19.4955	18.0373	13.8745	15.2267
91782	258.294	0.303629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6	6.60486	11.275	6.60486	11.275	6.60486	11.275	6.60486	11.275	9.39505	12.7332	18.0995	17.0854	20.0705	18.0709	14.1536	15.1124
91783	258.492	0.154346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3167	6.43189	10.9593	6.43189	10.9593	6.43189	10.9593	6.43189	10.9593	9.32986	12.4421	18.5458	17.0501	20.6655	18.11	14.4474	15.0009
91784	258.69	0.00495697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0333	6.25847	10.6425	6.25847	10.6425	6.25847	10.6425	6.25847	10.6425	9.26178	12.1453	19.0005	17.0147	21.2752	18.152	14.7532	14.891
91785	258.888	-0.144535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91786	259.086	-0.294129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91787	259.285	-0.443823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91788	259.482	-0.593615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91789	259.68	-0.743504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91790	259.878	-0.893487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91791	260.076	-1.04356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91792	260.274	-1.19373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91793	260.471	-1.34398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91794	260.669	-1.49433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91795	260.866	-1.64476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91796	261.064	-1.79527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91797	261.261	-1.94586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91798	261.459	-2.09653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91799	261.656	-2.24729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91800	261.854	-2.39811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91801	262.051	-2.54902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91802	262.248	-2.69999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91803	262.445	-2.85104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91804	262.643	-3.00215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91805	262.84	-3.15333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91806	263.037	-3.30458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91807	263.234	-3.45589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91808	263.431	-3.60727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91809	263.628	-3.7587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91810	263.825	-3.91019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91811	264.023	-4.06174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91812	264.22	-4.21335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91813	264.417	-4.365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
