Zeit [min]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	Direktstrahlung - 0 [W/m2]	Direktstrahlung N 90 [W/m2]	Direktstrahlung N 30 [W/m2]	Direktstrahlung N-E 90 [W/m2]	Direktstrahlung N-E 30 [W/m2]	Direktstrahlung E 90 [W/m2]	Direktstrahlung E 30 [W/m2]	Direktstrahlung S-E 90 [W/m2]	Direktstrahlung S-E 30 [W/m2]	Direktstrahlung S 90 [W/m2]	Direktstrahlung S 30 [W/m2]	Direktstrahlung S-W 90 [W/m2]	Direktstrahlung S-W 30 [W/m2]	Direktstrahlung W 90 [W/m2]	Direktstrahlung W 30 [W/m2]	Direktstrahlung N-W 90 [W/m2]	Direktstrahlung N-W 30 [W/m2]	Diffusstrahlung - 0 [W/m2]	Diffusstrahlung N 90 [W/m2]	Diffusstrahlung N 30 [W/m2]	Diffusstrahlung N-E 90 [W/m2]	Diffusstrahlung N-E 30 [W/m2]	Diffusstrahlung E 90 [W/m2]	Diffusstrahlung E 30 [W/m2]	Diffusstrahlung S-E 90 [W/m2]	Diffusstrahlung S-E 30 [W/m2]	Diffusstrahlung S 90 [W/m2]	Diffusstrahlung S 30 [W/m2]	Diffusstrahlung S-W 90 [W/m2]	Diffusstrahlung S-W 30 [W/m2]	Diffusstrahlung W 90 [W/m2]	Diffusstrahlung W 30 [W/m2]	Diffusstrahlung N-W 90 [W/m2]	Diffusstrahlung N-W 30 [W/m2]
2.99E+05	272.3	22.9	197	18.8646	180.039	0	12.8581	0	0	0	0	0	161.175	315.498	328.356	465.046	403.13	342.177	341.695	69.0388	70.4005	71.6532	58.4821	58.595	59.4288	54.3239	58.3666	57.762	68.0848	69.937	97.2098	87.2968	116.514	96.6306	100.369	88.8909
2.99E+05	272.5	22.8	197	20.6023	180.908	0	12.2698	0	0	0	0	0	160.306	316.674	328.944	468.448	404.831	345.811	343.512	69.0388	70.5812	71.7622	58.547	58.668	59.4984	54.3673	58.4231	57.7658	68.0646	69.9009	97.2298	87.2779	116.721	96.6891	100.665	89.0079
2.99E+05	272.7	22.6	197	22.3639	181.789	0	11.6767	0	0	0	0	0	159.425	317.861	329.537	471.887	406.55	349.488	345.351	69.0388	70.7626	71.8709	58.6119	58.7408	59.5676	54.4107	58.4798	57.7696	68.0442	69.8645	97.2485	87.2579	116.927	96.7464	100.961	89.1242
2.99E+05	272.9	22.5	197	24.1497	182.682	0	11.0788	0	0	0	0	0	158.532	319.056	330.135	475.364	408.289	353.209	347.212	69.0388	70.9447	71.9791	58.6767	58.8134	59.6365	54.454	58.5366	57.7734	68.0238	69.8277	97.2661	87.2369	117.131	96.8025	101.257	89.2395
2.99E+05	273.1	22.3	197	25.9603	183.587	0	10.476	0	0	0	0	0	157.627	320.262	330.738	478.879	410.047	356.975	349.095	69.0388	71.1274	72.0869	58.7415	58.8857	59.7051	54.4973	58.5935	57.7772	68.0032	69.7905	97.2825	87.215	117.334	96.8573	101.553	89.3541
2.99E+05	273.3	22.2	197	27.7962	184.505	0	9.8682	0	0	0	0	0	156.709	321.478	331.346	482.434	411.824	360.787	351.001	69.0388	71.3107	72.1942	58.8062	58.9578	59.7734	54.5404	58.6506	57.781	67.9826	69.753	97.2977	87.1921	117.537	96.911	101.849	89.4677
2.99E+05	273.5	22	197	29.6579	185.436	0	9.25524	0	0	0	0	0	155.778	322.704	331.959	486.03	413.622	364.646	352.93	69.0388	71.4947	72.3012	58.871	59.0297	59.8413	54.5835	58.7078	57.7848	67.9618	69.7151	97.3117	87.1682	117.738	96.9634	102.145	89.5805
2.99E+05	273.7	21.9	197	31.5458	186.38	0	8.63707	0	0	0	0	0	154.834	323.94	332.577	489.666	415.44	368.552	354.883	69.0388	71.6793	72.4077	58.9357	59.1013	59.9088	54.6264	58.7652	57.7886	67.941	69.6769	97.3246	87.1433	117.937	97.0146	102.441	89.6925
2.99E+05	273.9	21.7	197	33.4605	187.337	0	8.01356	0	0	0	0	0	153.877	325.187	333.2	493.344	417.279	372.507	356.861	69.0388	71.8647	72.5138	59.0004	59.1727	59.976	54.6694	58.8227	57.7924	67.92	69.6384	97.3363	87.1175	118.136	97.0646	102.737	89.8036
2.99E+05	274.1	21.6	197	35.4026	188.308	0	7.38463	0	0	0	0	0	152.906	326.445	333.829	497.065	419.14	376.512	358.863	69.0388	72.0506	72.6195	59.0651	59.2439	60.0429	54.7122	58.8803	57.7962	67.899	69.5996	97.3468	87.0907	118.333	97.1135	103.033	89.9139
2.99E+05	274.3	21.4	197	37.3725	189.293	0	6.75015	0	0	0	0	0	151.921	327.714	334.464	500.83	421.022	380.566	360.89	69.0388	72.1897	72.6772	59.0822	59.2674	60.0618	54.7074	58.8905	57.7525	67.8303	69.5129	97.3086	87.0155	118.481	97.1135	103.282	89.9757
2.99E+05	274.5	21.3	197	39.3708	190.292	0	6.11003	0	0	0	0	0	150.922	328.994	335.104	504.639	422.926	384.673	362.943	69.0388	72.2888	72.6939	59.0588	59.2499	60.0398	54.6619	58.8602	57.6682	67.721	69.3852	97.2286	86.8986	118.588	97.0717	103.49	89.9961
2.99E+05	274.7	21.1	197	41.3981	191.306	0	5.46413	0	0	0	0	0	149.908	330.286	335.75	508.493	424.853	388.832	365.023	69.0388	72.3886	72.7102	59.0353	59.2323	60.0174	54.6163	58.83	57.5839	67.6116	69.2573	97.1474	86.7809	118.693	97.0288	103.698	90.0156
2.99E+05	274.8	21	197	43.4551	192.335	0	4.81236	0	0	0	0	0	148.879	331.589	336.402	512.393	426.804	393.044	367.129	69.0388	72.489	72.7262	59.0119	59.2145	59.9947	54.5708	58.8	57.4997	67.5021	69.1291	97.0652	86.6622	118.797	96.9847	103.906	90.0343
2.99E+05	275	20.8	197	45.5423	193.378	0	4.15457	0	0	0	0	0	147.836	332.905	337.059	516.341	428.777	397.311	369.263	69.0388	72.5902	72.7417	58.9885	59.1966	59.9717	54.5251	58.7702	57.4155	67.3926	69.0007	96.9817	86.5426	118.9	96.9394	104.114	90.0522
2.99E+05	275.2	20.7	197	47.6603	194.437	0	3.49067	0	0	0	0	0	146.777	334.233	337.723	520.337	430.775	401.635	371.424	69.0388	72.6921	72.7568	58.9652	59.1784	59.9483	54.4795	58.7405	57.3314	67.2831	68.872	96.8972	86.4222	119.001	96.8929	104.322	90.0692
2.99E+05	275.4	20.5	197	49.8098	195.512	0	2.8205	0	0	0	0	0	145.702	335.573	338.394	524.382	432.798	406.015	373.614	69.0388	72.7947	72.7716	58.9419	59.1601	59.9247	54.4338	58.711	57.2474	67.1736	68.743	96.8115	86.3009	119.101	96.8453	104.53	90.0855
2.99E+05	275.6	20.4	197	51.9915	196.603	0	2.14395	0	0	0	0	0	144.611	336.926	339.07	528.477	434.846	410.453	375.834	69.0388	72.898	72.786	58.9187	59.1415	59.9007	54.3881	58.6816	57.1634	67.0641	68.6139	96.7247	86.1787	119.2	96.7966	104.738	90.1009
2.99E+05	275.8	20.2	197	54.2061	197.71	0	1.46088	0	0	0	0	0	143.504	338.292	339.753	532.624	436.919	414.951	378.083	69.0388	73.002	72.8001	58.8955	59.1229	59.8763	54.3424	58.6524	57.0796	66.9545	68.4845	96.6368	86.0557	119.298	96.7466	104.946	90.1155
2.99E+05	276	20.1	197	56.4541	198.834	0	0.771146	0	0	0	0	0	142.38	339.672	340.443	536.822	439.018	419.51	380.362	69.0388	73.1067	72.8137	58.8725	59.104	59.8516	54.2966	58.6233	56.9958	66.845	68.3549	96.5477	85.9318	119.394	96.6956	105.154	90.1293
2.99E+05	276.2	19.9	197	58.7365	199.975	0	0.0746136	0	0	0	0	0	141.239	341.065	341.139	541.075	441.144	424.131	382.672	69.0388	73.2121	72.827	58.8495	59.085	59.8266	54.2508	58.5944	56.9121	66.7354	68.2251	96.4576	85.807	119.489	96.6434	105.362	90.1422
2.99E+05	276.4	19.7	197	61.0538	201.134	0	0	0	0	0	0	0	140.08	342.472	341.843	545.382	443.298	428.815	385.014	69.0388	73.3182	72.84	58.8266	59.0658	59.8013	54.205	58.5656	56.8285	66.6259	68.0951	96.3663	85.6814	119.583	96.59	105.57	90.1544
2.99E+05	276.6	19.6	197	63.407	202.31	0	0	0	0	0	0	0	138.904	343.893	342.553	549.745	445.479	433.564	387.389	69.0388	73.4251	72.8526	58.8038	59.0465	59.7756	54.1592	58.537	56.745	66.5163	67.9649	96.2739	85.555	119.675	96.5356	105.778	90.1657
2.99E+05	276.8	19.4	197	65.7967	203.505	0	0	0	0	0	0	0	137.709	345.329	343.271	554.165	447.69	438.379	389.797	69.0388	73.5327	72.8648	58.7811	59.027	59.7496	54.1134	58.5085	56.6617	66.4068	67.8345	96.1804	85.4278	119.766	96.48	105.985	90.1762
2.99E+05	277	19.3	197	68.2238	204.719	0	0	0	0	0	0	0	136.495	346.779	343.997	558.643	449.929	443.262	392.238	69.0388	73.641	72.8767	58.7585	59.0074	59.7233	54.0676	58.4801	56.5784	66.2974	67.704	96.0859	85.2998	119.856	96.4233	106.193	90.186
2.99E+05	277.2	19.1	197	70.6891	205.952	0	0	0	0	0	0	0	135.262	348.245	344.729	563.181	452.198	448.214	394.714	69.0388	73.75	72.8882	58.736	58.9876	59.6967	54.0218	58.452	56.4953	66.1879	67.5733	95.9902	85.1709	119.944	96.3654	106.401	90.1949
2.99E+05	277.3	19	197	73.1935	207.204	0	0	0	0	0	0	0	134.01	349.726	345.47	567.78	454.497	453.237	397.225	69.0388	73.8598	72.8994	58.7137	58.9677	59.6697	53.976	58.4239	56.4123	66.0785	67.4425	95.8934	85.0413	120.031	96.3065	106.608	90.203
2.99E+05	277.5	18.8	197	75.7378	208.476	0	0	0	0	0	0	0	132.738	351.223	346.218	572.442	456.828	458.332	399.773	69.0388	73.9703	72.9102	58.6914	58.9477	59.6424	53.9302	58.396	56.3294	65.9692	67.3115	95.7956	84.9109	120.117	96.2464	106.816	90.2103
2.99E+05	277.7	18.7	197	78.323	209.769	0	0	0	0	0	0	0	131.446	352.736	346.975	577.167	459.19	463.501	402.358	69.0388	74.0816	72.9207	58.6694	58.9275	59.6147	53.8844	58.3683	56.2466	65.8599	67.1804	95.6967	84.7797	120.201	96.1852	107.023	90.2169
2.99E+05	277.9	18.5	197	80.95	211.082	0	0	0	0	0	0	0	130.132	354.266	347.74	581.957	461.586	468.746	404.98	69.0388	74.1936	72.9309	58.6474	58.9072	59.5868	53.8386	58.3407	56.164	65.7507	67.0491	95.5967	84.6478	120.284	96.123	107.23	90.2226
2.99E+05	278.1	18.4	197	83.6199	212.417	0	0	0	0	0	0	0	128.797	355.812	348.513	586.814	464.014	474.069	407.641	69.0388	74.3064	72.9407	58.6256	58.8868	59.5585	53.7929	58.3132	56.0816	65.6415	66.9178	95.4957	84.5151	120.365	96.0596	107.437	90.2276
2.99E+05	278.3	18.2	197	86.3335	213.774	0	0	0	0	0	0	0	127.44	357.376	349.295	591.74	466.477	479.47	410.342	69.0388	74.4199	72.9502	58.604	58.8663	59.5299	53.7472	58.2859	55.9993	65.5324	66.7864	95.3935	84.3816	120.446	95.9952	107.644	90.2317
2.99E+05	278.5	18.1	197	89.0919	215.153	0	0	0	0	0	0	0	126.061	358.958	350.086	596.735	468.975	484.953	413.083	69.0388	74.5341	72.9594	58.5826	58.8456	59.5009	53.7015	58.2588	55.9172	65.4234	66.6548	95.2904	84.2474	120.524	95.9297	107.851	90.2351
2.99E+05	278.7	17.9	197	91.8962	216.555	0	0	0	0	0	0	0	124.659	360.558	350.886	601.802	471.508	490.519	415.866	69.0388	74.6491	72.9683	58.5613	58.8249	59.4717	53.6558	58.2317	55.8353	65.3145	66.5232	95.1861	84.1125	120.602	95.8631	108.058	90.2377
2.99E+05	278.9	17.8	197	94.7475	217.981	0	0	0	0	0	0	0	123.233	362.176	351.695	606.942	474.078	496.17	418.692	69.0388	74.7649	72.9769	58.5402	58.804	59.4421	53.6102	58.2049	55.7535	65.2057	66.3915	95.0808	83.9769	120.678	95.7954	108.264	90.2395
2.99E+05	279.1	17.6	197	97.6469	219.43	0	0	0	0	0	0	0	121.784	363.814	352.514	612.157	476.686	501.908	421.561	69.0388	74.8815	72.9851	58.5193	58.7831	59.4122	53.5646	58.1781	55.6719	65.097	66.2597	94.9745	83.8406	120.752	95.7267	108.471	90.2406
2.99E+05	279.3	17.5	197	100.596	220.905	0	0	0	0	0	0	0	120.309	365.471	353.342	617.45	479.332	507.735	424.474	69.0388	74.9988	72.9931	58.4986	58.762	59.382	53.5191	58.1516	55.5905	64.9883	66.1279	94.8672	83.7036	120.825	95.6569	108.677	90.2409
2.99E+05	279.4	17.3	72	37.8621	81.2849	0	0	0	0	0	0	0	43.4228	134.186	129.447	227.63	176.169	187.731	156.219	47.0264	44.9477	48.892	33.6141	39.1787	34.2089	35.5909	33.3736	36.9775	37.9747	44.1207	58.327	56.0886	76.1313	64.2762	67.9479	60.6349
2.99E+05	279.6	17.2	72	38.9772	81.8424	0	0	0	0	0	0	0	42.8653	134.806	129.757	229.622	177.165	189.928	157.318	47.0264	45.0287	48.897	33.6003	39.1643	34.1879	35.5599	33.3557	36.9223	37.9009	44.0308	58.2525	55.9943	76.1792	64.2273	68.0882	60.6341
2.99E+05	279.8	17	72	40.1116	82.4096	0	0	0	0	0	0	0	42.298	135.434	130.071	231.645	178.176	192.161	158.434	47.0264	45.1101	48.9018	33.5866	39.1498	34.1667	35.529	33.3379	36.8673	37.8271	43.941	58.1773	55.8996	76.2261	64.1776	68.2283	60.6327
2.99E+05	280	16.9	72	41.266	82.9868	0	0	0	0	0	0	0	41.7209	136.07	130.389	233.698	179.203	194.429	159.568	47.0264	45.1921	48.9064	33.5731	39.1352	34.1453	35.4981	33.3202	36.8124	37.7535	43.8511	58.1014	55.8045	76.2721	64.1273	68.3683	60.6308
2.99E+05	280.2	16.7	72	42.4407	83.5742	0	0	0	0	0	0	0	41.1335	136.714	130.711	235.784	180.246	196.734	160.721	47.0264	45.2747	48.9108	33.5598	39.1206	34.1236	35.4673	33.3026	36.7576	37.6799	43.7613	58.0248	55.7089	76.3171	64.0762	68.5082	60.6285
2.99E+05	280.4	16.6	72	43.6363	84.172	0	0	0	0	0	0	0	40.5357	137.366	131.037	237.902	181.305	199.077	161.893	47.0264	45.3578	48.915	33.5466	39.106	34.1017	35.4366	33.2851	36.703	37.6065	43.6714	57.9475	55.6129	76.3611	64.0245	68.6479	60.6256
2.99E+05	280.6	16.4	72	44.8533	84.7805	0	0	0	0	0	0	0	39.9272	138.027	131.367	240.053	182.38	201.459	163.083	47.0264	45.4414	48.9191	33.5336	39.0913	34.0797	35.4059	33.2676	36.6486	37.5332	43.5816	57.8695	55.5165	76.4041	63.9721	68.7875	60.6222
2.99E+05	280.8	16.3	72	46.0924	85.4	0	0	0	0	0	0	0	39.3076	138.696	131.702	242.239	183.473	203.881	164.294	47.0264	45.5255	48.9229	33.5208	39.0766	34.0574	35.3752	33.2503	36.5943	37.4599	43.4917	57.7909	55.4196	76.4461	63.919	68.9269	60.6183
2.99E+05	281	16.1	72	47.354	86.0308	0	0	0	0	0	0	0	38.6768	139.375	132.041	244.459	184.583	206.343	165.525	47.0264	45.6102	48.9266	33.5082	39.0619	34.0349	35.3446	33.2331	36.5402	37.3868	43.4019	57.7117	55.3224	76.4871	63.8652	69.0662	60.6139
2.99E+05	281.2	16	72	48.6388	86.6732	0	0	0	0	0	0	0	38.0344	140.062	132.385	246.716	185.712	208.847	166.778	47.0264	45.6955	48.9301	33.4958	39.0471	34.0122	35.3141	33.216	36.4863	37.3139	43.3122	57.6317	55.2248	76.5272	63.8108	69.2053	60.609
2.99E+05	281.3	15.8	72	49.9474	87.3275	0	0	0	0	0	0	0	37.3801	140.759	132.733	249.01	186.859	211.395	168.051	47.0264	45.7812	48.9335	33.4835	39.0323	33.9894	35.2836	33.199	36.4326	37.241	43.2225	57.5511	55.1268	76.5663	63.7557	69.3442	60.6036
2.99E+05	281.5	15.7	72	51.2804	87.994	0	0	0	0	0	0	0	36.7136	141.465	133.086	251.342	188.025	213.986	169.347	47.0264	45.8676	48.9367	33.4715	39.0175	33.9663	35.2533	33.182	36.379	37.1683	43.1328	57.4699	55.0284	76.6043	63.6999	69.483	60.5978
2.99E+05	281.7	15.5	72	52.6385	88.6731	0	0	0	0	0	0	0	36.0346	142.181	133.444	253.713	189.21	216.623	170.665	47.0264	45.9544	48.9397	33.4597	39.0027	33.943	35.2229	33.1652	36.3256	37.0957	43.0432	57.388	54.9296	76.6414	63.6435	69.6216	60.5914
2.99E+05	281.9	15.4	72	54.0224	89.365	0	0	0	0	0	0	0	35.3426	142.907	133.808	256.124	190.416	219.307	172.007	47.0264	46.0419	48.9425	33.4481	38.9878	33.9195	35.1927	33.1485	36.2724	37.0232	42.9537	57.3054	54.8305	76.6774	63.5864	69.76	60.5846
2.99E+05	282.1	15.2	72	55.4328	90.0702	0	0	0	0	0	0	0	34.6374	143.644	134.176	258.576	191.642	222.038	173.373	47.0264	46.1298	48.9452	33.4368	38.973	33.8958	35.1626	33.1318	36.2194	36.9509	42.8642	57.2222	54.731	76.7125	63.5287	69.8982	60.5773
2.99E+05	282.3	15.1	72	56.8705	90.7891	0	0	0	0	0	0	0	33.9186	144.392	134.55	261.071	192.889	224.819	174.763	47.0264	46.2184	48.9478	33.4256	38.9582	33.872	35.1325	33.1153	36.1667	36.8788	42.7748	57.1384	54.6311	76.7465	63.4704	70.0363	60.5695
2.99E+05	282.5	14.9	72	58.3361	91.5219	0	0	0	0	0	0	0	33.1858	145.15	134.929	263.61	194.159	227.65	176.179	47.0264	46.3075	48.9502	33.4147	38.9433	33.8479	35.1026	33.0989	36.1141	36.8068	42.6855	57.054	54.531	76.7796	63.4114	70.1741	60.5613
2.99E+05	282.7	14.8	72	59.8306	92.2691	0	0	0	0	0	0	0	32.4385	145.92	135.314	266.193	195.45	230.533	177.621	47.0264	46.3971	48.9524	33.4041	38.9285	33.8237	35.0727	33.0826	36.0617	36.735	42.5963	56.969	54.4305	76.8116	63.3519	70.3118	60.5526
2.99E+05	282.9	14.6	72	61.3547	93.0312	0	0	0	0	0	0	0	31.6765	146.702	135.705	268.822	196.765	233.47	179.089	47.0264	46.4873	48.9546	33.3937	38.9137	33.7993	35.0429	33.0663	36.0096	36.6633	42.5072	56.8833	54.3296	76.8426	63.2917	70.4492	60.5434
2.99E+05	283	14.5	72	62.9093	93.8085	0	0	0	0	0	0	0	30.8992	147.495	136.101	271.499	198.103	236.462	180.585	47.0264	46.5781	48.9566	33.3835	38.8989	33.7747	35.0133	33.0502	35.9576	36.5918	42.4182	56.797	54.2285	76.8726	63.2309	70.5864	60.5338
2.99E+05	283.2	14.3	72	64.4953	94.6015	0	0	0	0	0	0	0	30.1062	148.301	136.504	274.224	199.466	239.511	182.109	47.0264	46.6694	48.9584	33.3736	38.8842	33.7499	34.9837	33.0342	35.906	36.5205	42.3294	56.7101	54.1271	76.9016	63.1695	70.7234	60.5238
2.99E+05	283.4	14.2	72	66.1136	95.4106	0	0	0	0	0	0	0	29.297	149.119	136.914	277	200.854	242.618	183.663	47.0264	46.7613	48.9602	33.364	38.8694	33.7249	34.9543	33.0182	35.8545	36.4494	42.2406	56.6227	54.0254	76.9296	63.1075	70.8602	60.5132
2.99E+05	283.6	14	72	67.7652	96.2364	0	0	0	0	0	0	0	28.4712	149.951	137.329	279.828	202.268	245.785	185.247	47.0264	46.8538	48.9618	33.3547	38.8547	33.6998	34.9249	33.0024	35.8033	36.3784	42.152	56.5346	53.9233	76.9565	63.0449	70.9968	60.5023
2.99E+05	283.8	13.9	72	69.4511	97.0794	0	0	0	0	0	0	0	27.6283	150.796	137.752	282.709	203.708	249.015	186.861	47.0264	46.9468	48.9633	33.3456	38.8401	33.6745	34.8957	32.9867	35.7523	36.3077	42.0636	56.446	53.8211	76.9824	62.9817	71.1331	60.4909
2.99E+05	284	13.7	72	71.1723	97.94	0	0	0	0	0	0	0	26.7677	151.655	138.181	285.645	205.176	252.308	188.508	47.0264	47.0405	48.9647	33.3369	38.8255	33.649	34.8667	32.9711	35.7016	36.2371	41.9753	56.3567	53.7185	77.0073	62.918	71.2692	60.4791
2.99E+05	284.2	13.6	72	72.93	98.8188	0	0	0	0	0	0	0	25.8888	152.528	138.618	288.637	206.672	255.667	190.187	47.0264	47.1346	48.966	33.3284	38.8109	33.6234	34.8377	32.9556	35.6511	36.1668	41.8872	56.2669	53.6157	77.0312	62.8537	71.4051	60.4669
2.99E+05	284.4	13.4	72	74.7252	99.7164	0	0	0	0	0	0	0	24.9912	153.416	139.062	291.688	208.198	259.093	191.901	47.0264	47.2294	48.9672	33.3202	38.7964	33.5976	34.8089	32.9402	35.6009	36.0966	41.7992	56.1766	53.5127	77.0541	62.7889	71.5407	60.4542
2.99E+05	284.6	13.3	72	76.5592	100.633	0	0	0	0	0	0	0	24.0742	154.319	139.513	294.799	209.753	262.59	193.649	47.0264	47.3248	48.9683	33.3124	38.782	33.5716	34.7803	32.9249	35.551	36.0267	41.7115	56.0857	53.4094	77.0759	62.7234	71.676	60.4411
2.99E+05	284.7	13.2	72	78.4331	101.57	0	0	0	0	0	0	0	23.1373	155.238	139.973	297.972	211.34	266.159	195.433	47.0264	47.4207	48.9693	33.3049	38.7676	33.5455	34.7518	32.9097	35.5013	35.957	41.6239	55.9942	53.3059	77.0967	62.6575	71.8111	60.4276
2.99E+05	284.9	13	72	80.3483	102.528	0	0	0	0	0	0	0	22.1797	156.173	140.44	301.21	212.959	269.802	197.255	47.0264	47.5172	48.9702	33.2977	38.7533	33.5192	34.7234	32.8946	35.4519	35.8876	41.5365	55.9022	53.2022	77.1165	62.591	71.946	60.4137
2.99E+05	285.1	12.9	72	82.3061	103.507	0	0	0	0	0	0	0	21.2008	157.124	140.916	304.513	214.61	273.523	199.115	47.0264	47.6143	48.9711	33.2908	38.7391	33.4928	34.6952	32.8797	35.4028	35.8183	41.4493	55.8096	53.0983	77.1352	62.524	72.0806	60.3995
2.99E+05	285.3	12.7	72	84.3079	104.508	0	0	0	0	0	0	0	20.1999	158.093	141.4	307.885	216.296	277.322	201.015	47.0264	47.712	48.9719	33.2843	38.7249	33.4663	34.6672	32.8648	35.354	35.7493	41.3624	55.7166	52.9942	77.153	62.4565	72.2149	60.3848
2.99E+05	285.5	12.6	72	86.3552	105.531	0	0	0	0	0	0	0	19.1762	159.08	141.894	311.328	218.018	281.204	202.956	47.0264	47.8103	48.9726	33.2781	38.7109	33.4396	34.6393	32.8501	35.3055	35.6806	41.2756	55.623	52.8899	77.1697	62.3885	72.349	60.3697
2.99E+05	285.7	12.4	72	88.4494	106.579	0	0	0	0	0	0	0	18.1291	160.084	142.396	314.843	219.775	285.171	204.939	47.0264	47.9092	48.9733	33.2723	38.6969	33.4127	34.6117	32.8355	35.2574	35.6121	41.1891	55.5289	52.7854	77.1853	62.3199	72.4827	60.3543
2.99E+05	285.9	12.3	72	90.5922	107.65	0	0	0	0	0	0	0	17.0577	161.108	142.908	318.434	221.571	289.225	206.966	47.0264	48.0087	48.9739	33.2669	38.6831	33.3858	34.5842	32.8209	35.2095	35.5438	41.1029	55.4342	52.6808	77.2	62.2509	72.6162	60.3385
2.99E+05	286.1	12.1	72	92.7853	108.746	0	0	0	0	0	0	0	15.9612	162.152	143.43	322.103	223.405	293.37	209.039	47.0264	48.1088	48.9745	33.2618	38.6694	33.3587	34.5569	32.8066	35.1619	35.4759	41.0169	55.3391	52.5761	77.2136	62.1814	72.7495	60.3223
2.99E+05	286.3	12	72	95.0304	109.869	0	0	0	0	0	0	0	14.8386	163.216	143.962	325.852	225.28	297.609	211.158	47.0264	48.2095	48.975	33.2571	38.6558	33.3315	34.5297	32.7923	35.1147	35.4082	40.9312	55.2435	52.4712	77.2262	62.1115	72.8824	60.3058
2.99E+05	286.4	11.8	72	97.3292	111.018	0	0	0	0	0	0	0	13.6892	164.301	144.504	329.686	227.197	301.945	213.326	47.0264	48.3107	48.9755	33.2528	38.6423	33.3041	34.5028	32.7781	35.0678	35.3407	40.8457	55.1474	52.3661	77.2377	62.041	73.015	60.2889
2.99E+05	286.6	11.7	72	99.6838	112.196	0	0	0	0	0	0	0	12.5119	165.407	145.058	333.605	229.156	306.382	215.545	47.0264	48.4126	48.976	33.2489	38.629	33.2767	34.4761	32.7641	35.0213	35.2736	40.7606	55.0508	52.261	77.2483	61.9701	73.1474	60.2716
2.99E+05	286.8	11.5	72	102.096	113.402	0	0	0	0	0	0	0	11.3057	166.537	145.622	337.615	231.161	310.922	217.815	47.0264	48.5151	48.9765	33.2454	38.6158	33.2492	34.4496	32.7502	34.9751	35.2067	40.6757	54.9538	52.1557	77.2578	61.8988	73.2794	60.2541
2.99E+05	287	11.4	72	104.568	114.638	0	0	0	0	0	0	0	10.0697	167.689	146.198	341.717	233.212	315.571	220.139	47.0264	48.6183	48.9769	33.2424	38.6027	33.2215	34.4234	32.7364	34.9292	35.1402	40.5912	54.8563	52.0504	77.2663	61.827	73.4112	60.2362
2.99E+05	287.2	11.2	72	107.103	115.905	0	0	0	0	0	0	0	8.80257	168.866	146.787	345.915	235.311	320.332	222.52	47.0264	48.722	48.9774	33.2397	38.5898	33.1937	34.3974	32.7227	34.8837	35.0739	40.5069	54.7583	51.945	77.2737	61.7549	73.5426	60.2179
2.99E+05	287.4	11.1	72	109.701	117.204	0	0	0	0	0	0	0	7.50329	170.068	147.388	350.213	237.46	325.209	224.958	47.0264	48.8263	48.9779	33.2375	38.5771	33.1659	34.3716	32.7092	34.8386	35.008	40.423	54.6599	51.8395	77.2802	61.6823	73.6738	60.1994
2.99E+05	287.6	11	72	112.366	118.537	0	0	0	0	0	0	0	6.17062	171.296	148.002	354.615	239.661	330.206	227.457	47.0264	48.9313	48.9783	33.2357	38.5646	33.138	34.346	32.6958	34.7939	34.9423	40.3395	54.5611	51.734	77.2856	61.6093	73.8046	60.1806
2.99E+05	287.8	10.8	72	115.101	119.904	0	0	0	0	0	0	0	4.80328	172.551	148.629	359.125	241.916	335.328	230.018	47.0264	49.0369	48.9788	33.2344	38.5522	33.11	34.3207	32.6826	34.7496	34.877	40.2563	54.4618	51.6285	77.29	61.5359	73.9351	60.1614
2.99E+05	288	10.7	72	117.908	121.308	0	0	0	0	0	0	0	3.39994	173.834	149.271	363.746	244.227	340.58	232.644	47.0264	49.1432	48.9794	33.2335	38.54	33.0819	34.2957	32.6694	34.7057	34.812	40.1734	54.3622	51.5229	77.2934	61.4621	74.0653	60.142
2.99E+05	288.1	10.5	72	120.789	122.748	0	0	0	0	0	0	0	1.95917	175.146	149.927	368.483	246.595	345.968	235.338	47.0264	49.25	48.98	33.2331	38.5281	33.0537	34.2709	32.6565	34.6621	34.7474	40.0909	54.2621	51.4173	77.2958	61.388	74.1952	60.1223
2.99E+05	288.3	10.4	72	123.749	124.228	0	0	0	0	0	0	0	0.479484	176.488	150.598	373.341	249.024	351.495	238.102	47.0264	49.3575	48.9806	33.2332	38.5163	33.0255	34.2464	32.6436	34.619	34.6831	40.0088	54.1616	51.3117	77.2972	61.3135	74.3248	60.1024
2.99E+05	288.5	10.2	72	126.789	125.748	0	0	0	0	0	0	0	0	177.862	151.285	378.324	251.516	357.169	240.938	47.0264	49.4656	48.9813	33.2338	38.5048	32.9972	34.2222	32.6309	34.5763	34.6191	39.9272	54.0608	51.2061	77.2975	61.2387	74.454	60.0821
2.99E+05	288.7	10.1	72	129.914	127.311	0	0	0	0	0	0	0	0	179.269	151.988	383.438	254.073	362.995	243.851	47.0264	49.5744	48.982	33.2349	38.4935	32.9689	34.1983	32.6184	34.5341	34.5556	39.8459	53.9595	51.1006	77.2969	61.1636	74.5829	60.0617
